"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.149853868E0,6.773396134E-1,-4.569276236E-3,4.621805996E-2,6.789299959E-1
6.159844434E0,6.382442713E-1,-4.061032459E-2,6.820920855E-2,6.431620670E-1
6.169812217E0,6.241943240E-1,-8.398175240E-2,7.798305154E-2,6.346281157E-1
6.179842608E0,6.193073988E-1,-1.230771318E-1,7.187440246E-2,6.354963134E-1
6.189836304E0,6.248052120E-1,-1.279640645E-1,5.965709686E-2,6.405586031E-1
6.199837652E0,6.590136886E-1,-3.633426875E-2,5.843536556E-2,6.625963422E-1
6.209848826E0,7.084937692E-1,-3.633426875E-2,5.660276860E-2,7.116793333E-1
6.219829413E0,7.659150958E-1,2.536312118E-2,7.065267116E-2,7.695849673E-1
6.229857706E0,8.117299676E-1,2.536312118E-2,8.103737980E-2,8.161592278E-1
6.239862853E0,8.434949517E-1,2.169792913E-2,8.348084241E-2,8.478936164E-1
6.249834926E0,8.581557274E-1,2.291966043E-2,7.431786507E-2,8.616726225E-1
6.259845463E0,8.599883318E-1,2.780658193E-2,7.126353681E-2,8.633838246E-1
6.269840231E0,8.422732353E-1,3.452609852E-2,7.553958893E-2,8.463583661E-1
6.279863615E0,8.160060048E-1,3.696956113E-2,7.920478284E-2,8.206740802E-1
6.289856307E0,7.891279459E-1,3.880215809E-2,8.042651415E-2,7.941643071E-1
6.299842653E0,7.604172826E-1,3.635869548E-2,7.920478284E-2,7.653951894E-1
6.309854326E0,7.420913577E-1,3.086090833E-2,7.615045458E-2,7.466263259E-1
6.319887163E0,7.457565069E-1,3.452609852E-2,7.615045458E-2,7.504290178E-1
6.329885081E0,7.604172826E-1,3.758042678E-2,8.042651415E-2,7.655815804E-1
6.339864040E0,7.793540955E-1,4.063475132E-2,8.714602888E-2,7.852632804E-1
6.349822520E0,7.982909083E-1,4.185648263E-2,9.264381975E-2,8.047379802E-1
6.359835760E0,8.080647588E-1,4.307821393E-2,9.936333448E-2,8.152898007E-1
6.369836880E0,8.263907433E-1,6.262589991E-2,1.073045880E-1,8.356781309E-1
6.379852440E0,8.764817119E-1,8.217359334E-2,1.250196695E-1,8.891583708E-1
6.389844720E0,9.424551129E-1,7.911926508E-2,1.372369826E-1,9.556754090E-1
6.399835360E0,1.018813252E0,7.239974290E-2,1.384587139E-1,1.030724494E0
6.409847680E0,1.097614884E0,6.751282513E-2,1.311283261E-1,1.107479595E0
6.419848340E0,1.140986323E0,4.857600108E-2,8.531343937E-2,1.145202079E0
6.429832170E0,1.142818928E0,1.620014198E-2,5.354844034E-2,1.144187477E0
6.439845585E0,1.140375495E0,8.869759738E-3,4.010941088E-2,1.141115116E0
6.449828292E0,1.175194740E0,7.037163712E-3,3.033556603E-2,1.175607267E0
6.459841646E0,1.204516292E0,4.063475132E-2,4.438546300E-2,1.206018553E0
6.469821323E0,1.234448671E0,8.258894086E-3,4.866152257E-2,1.235435015E0
6.479846661E0,1.253996372E0,2.047619969E-2,3.949854523E-2,1.254785365E0
6.489824330E0,1.290648341E0,1.803273708E-2,2.972470038E-2,1.291116524E0
6.499850165E0,1.316915512E0,-1.128879283E-2,3.216816485E-2,1.317356707E0
6.509876082E0,1.338295817E0,2.963917702E-2,3.338988870E-2,1.339040351E0
6.519889041E0,1.324856758E0,3.513696417E-2,4.743979126E-2,1.326171395E0
6.529874020E0,1.304698229E0,-1.006706338E-2,3.400075436E-2,1.305180013E0
6.539869010E0,1.291259170E0,-1.312138978E-2,6.511820480E-3,1.291342254E0
6.549849005E0,1.288815737E0,-5.180141889E-3,-6.316348910E-3,1.288841625E0
6.559843002E0,1.286372304E0,-3.816686571E-2,-6.316348910E-3,1.286953888E0
6.569846501E0,1.287593961E0,-6.382320076E-2,-3.262022510E-3,1.289178905E0
6.579841750E0,1.273544073E0,-1.016968489E-1,6.511820480E-3,1.277614636E0
6.589876375E0,1.250331163E0,-1.615616530E-1,9.566146880E-3,1.260762348E0
6.599863187E0,1.211235881E0,-1.853853911E-1,1.628566347E-2,1.225449030E0
6.609841093E0,1.173973083E0,-1.359053105E-1,-3.262022510E-3,1.181817962E0
6.619837046E0,1.153814554E0,-4.305378720E-2,-2.830749750E-2,1.154964488E0
6.629840023E0,1.139764667E0,8.889310807E-2,-3.624874353E-2,1.143800442E0
6.639885011E0,1.115329981E0,1.640295237E-1,-2.952922881E-2,1.127713894E0
6.649905505E0,1.040193558E0,-4.122119024E-2,1.567480154E-2,1.041128005E0
6.659857752E0,1.012093782E0,-7.787310332E-2,2.056172304E-2,1.015293469E0
6.669871876E0,9.791070223E-1,-1.426248252E-1,2.728123777E-2,9.898164819E-1
6.679882438E0,9.644463062E-1,-1.853853911E-1,2.911383472E-2,9.825334784E-1
6.689839719E0,9.962112904E-1,-1.914940476E-1,2.178345062E-2,1.014682918E0
6.699837859E0,1.062795639E0,-1.798876077E-1,4.068359733E-3,1.077919604E0
6.709890429E0,1.122660398E0,-1.108598262E-1,-2.158798091E-2,1.128327219E0
6.719866214E0,1.197185993E0,-2.106263861E-2,-7.412239164E-2,1.199663314E0
6.729848607E0,1.246055126E0,6.262589991E-2,-1.187155545E-1,1.253263246E0
6.739879303E0,1.252774715E0,1.298210770E-1,-1.174938232E-1,1.264951698E0
6.749874651E0,1.218566179E0,-4.488638416E-2,-6.801373512E-2,1.221287922E0
6.759877325E0,1.196575046E0,-1.267423332E-1,-4.174653441E-2,1.203992621E0
6.769871162E0,1.224674821E0,-1.126924232E-1,-4.968778044E-2,1.230852093E0
6.779869581E0,1.235059619E0,-1.200228110E-1,-4.663345590E-2,1.241753767E0
6.789862290E0,1.198407650E0,-1.285749227E-1,-2.586403675E-2,1.205562671E0
6.799864145E0,1.180692554E0,-1.035294458E-1,-6.007248908E-2,1.186744267E0
6.809865072E0,1.139153719E0,-1.188010797E-1,-5.029864609E-2,1.146435714E0
6.819864036E0,1.169697046E0,-1.640051156E-1,-5.701816082E-2,1.182514240E0
6.829862518E0,1.262548566E0,-1.627833843E-1,-5.396384001E-2,1.274142617E0
6.839858259E0,1.396327972E0,-1.023077145E-1,-5.579643697E-2,1.401182328E0
6.849835129E0,1.490401268E0,-1.670594364E-1,-3.258355334E-2,1.500088825E0
6.859860064E0,1.527053118E0,-8.153829724E-2,-4.174653441E-2,1.529798187E0
6.869902032E0,1.481849194E0,-1.554529965E-1,-2.464230731E-2,1.490184522E0
6.879887016E0,1.217955351E0,-3.572340310E-2,-5.094618537E-3,1.218489784E0
6.889843508E0,1.072569489E0,5.957157537E-2,3.094643168E-2,1.074668211E0
6.899842254E0,9.913243651E-1,5.773897842E-2,4.133114219E-2,9.938642009E-1
6.909850627E0,9.956004024E-1,8.278445899E-2,5.110498518E-2,1.000342515E0
6.919850313E0,1.021256804E0,9.683435410E-2,5.538103729E-2,1.027331209E0
6.929880656E0,1.049967408E0,1.108842567E-1,5.599190295E-2,1.057289918E0
6.939892828E0,1.068904281E0,1.340971291E-1,5.293757468E-2,1.078582768E0
6.949852914E0,1.073180318E0,1.304319352E-1,5.110498518E-2,1.082284715E0
6.959882957E0,1.071347713E0,1.133277193E-1,5.110498518E-2,1.078536422E0
6.969863478E0,1.071347713E0,1.316536665E-1,4.866152257E-2,1.080502918E0
6.979830739E0,1.083564997E0,1.328753978E-1,5.171585083E-2,1.092905990E0
6.989820369E0,1.093338847E0,1.463144422E-1,5.538103729E-2,1.104474902E0
6.999868184E0,1.096393228E0,2.043466270E-1,5.049411952E-2,1.116416280E0
7.009951092E0,1.088451982E0,2.538267374E-1,3.949854523E-2,1.118354087E0
7.019903546E0,1.070125937E0,2.238943279E-1,4.316373169E-2,1.094148664E0
7.029893273E0,1.029198050E0,1.029430106E-1,7.370699942E-2,1.036956418E0
7.039854136E0,9.534506798E-1,-6.015801057E-2,1.042502597E-1,9.610178467E-1
7.049865568E0,8.404406309E-1,-1.609507799E-1,8.653516322E-2,8.600778698E-1
7.059842284E0,8.404406309E-1,-6.809926033E-2,-1.181413606E-2,8.432778529E-1
7.069889142E0,8.874772787E-1,-6.382320076E-2,2.235764638E-3,8.897720606E-1
7.079870071E0,9.174096584E-1,-8.845332079E-3,1.262047328E-2,9.175390987E-1
7.089947035E0,9.540615678E-1,1.192408521E-2,2.117258869E-2,9.543709643E-1
7.099884517E0,9.784961939E-1,2.169792913E-2,1.872912608E-2,9.789159217E-1
7.109861758E0,9.827722311E-1,6.079330295E-2,2.422691323E-2,9.849487435E-1
7.119835879E0,9.760527015E-1,1.681100763E-2,4.377459735E-2,9.771784389E-1
7.129871439E0,9.742200971E-1,9.480624460E-3,4.621805996E-2,9.753618758E-1
7.139864719E0,9.693332314E-1,7.850839943E-2,4.805065691E-2,9.736936623E-1
7.149840359E0,9.638354182E-1,1.536448151E-1,5.782449991E-2,9.777162755E-1
7.159833679E0,9.760527015E-1,2.342790365E-1,6.087882817E-2,1.005620095E0
7.169811339E0,9.595593810E-1,2.739852667E-1,6.087882817E-2,9.997641541E-1
7.179810169E0,9.516181350E-1,3.088046014E-1,5.721363425E-2,1.002103167E0
7.189860084E0,9.491746426E-1,3.252979517E-1,5.782449991E-2,1.005034792E0
7.199832542E0,9.375681877E-1,3.106371760E-1,5.477017164E-2,9.892064160E-1
7.209786771E0,9.125227332E-1,3.020850718E-1,5.415930599E-2,9.627493753E-1
7.219813385E0,8.618209362E-1,2.831482589E-1,5.110498518E-2,9.085813019E-1
7.229831692E0,7.689694166E-1,2.263377756E-1,4.377459735E-2,8.027820176E-1
7.239836346E0,6.779505014E-1,1.683055907E-1,3.522248566E-2,6.994170986E-1
7.249865673E0,5.960945487E-1,1.169929132E-1,2.544864453E-2,6.079997420E-1
7.259854836E0,5.209581256E-1,6.934542209E-2,1.933999173E-2,5.259089194E-1
7.269825418E0,4.684236646E-1,8.706051111E-2,1.811826043E-2,4.767898211E-1
7.279863209E0,4.244413674E-1,1.249341592E-1,1.811826043E-2,4.428174453E-1
7.289825604E0,3.798482120E-1,1.414275169E-1,1.567480154E-2,4.056255738E-1
7.299804802E0,3.328115940E-1,1.084407941E-1,1.078787819E-2,3.501990023E-1
7.309797401E0,2.882184386E-1,5.651724711E-2,8.344417438E-3,2.938259636E-1
7.319844700E0,2.521773875E-1,2.597398683E-2,6.511820480E-3,2.535951233E-1
7.329917850E0,1.971995234E-1,-9.040841833E-4,4.031695426E-4,1.972020080E-1
7.339870425E0,1.666562557E-1,-3.347544931E-3,4.031695426E-4,1.666903602E-1
7.349850712E0,1.324478090E-1,-2.289523557E-2,-2.076961100E-4,1.344122653E-1
7.359849856E0,1.129001155E-1,-9.192300588E-2,2.235764638E-3,1.456065718E-1
7.369825428E0,9.946107864E-2,-7.054272294E-2,1.014033332E-3,1.219418312E-1
7.379816214E0,9.396329522E-2,-5.954715237E-2,1.014033332E-3,1.112474380E-1
7.389798107E0,8.663290739E-2,-7.298617810E-2,-2.076961100E-4,1.132796803E-1
7.399796553E0,7.502646744E-2,-9.497732669E-2,-2.651156858E-3,1.210648258E-1
7.409795776E0,5.120272189E-2,-9.558819234E-2,-3.872888163E-3,1.085072371E-1
7.419865388E0,1.699427143E-2,-1.267423332E-1,-4.483753815E-3,1.279551809E-1
7.429850194E0,-1.782504842E-2,-1.560638547E-1,-5.094618537E-3,1.571611092E-1
7.439860097E0,-4.042706266E-2,-1.963809729E-1,-6.927214563E-3,2.006185939E-1
7.449819048E0,-5.569869652E-2,-2.525805831E-1,-5.094618537E-3,2.586991513E-1
7.459821524E0,-7.402464747E-2,-2.189829797E-1,-5.094618537E-3,2.312123460E-1
7.469797762E0,-8.990714699E-2,-1.939375103E-1,-3.262022510E-3,2.137889000E-1
7.479808381E0,-9.051801264E-2,-2.183721215E-1,-3.262022510E-3,2.364117908E-1
7.489790190E0,-9.357233346E-2,-1.420139670E-1,-5.705483258E-3,1.701655105E-1
7.499803595E0,-9.845925868E-2,-7.909483463E-2,-4.483753815E-3,1.263737415E-1
7.509831297E0,-1.002918556E-1,-4.916244000E-2,-4.483753815E-3,1.117832987E-1
7.519829148E0,-9.112887830E-2,-1.923004165E-2,-6.316348910E-3,9.334968251E-2
7.529828074E0,-7.035945356E-2,-8.234468289E-3,-6.927214563E-3,7.117756300E-2
7.539826037E0,-4.348139092E-2,-9.456197731E-3,-5.094618537E-3,4.478846023E-2
7.549834018E0,-1.171639562E-2,-1.514949836E-3,-3.262022510E-3,1.225601037E-2
7.559849009E0,3.776368871E-2,-2.932194620E-4,1.014033332E-3,3.777843865E-2
7.569834004E0,4.570493475E-2,-1.514949836E-3,2.846630290E-3,4.581854905E-2
7.579836502E0,5.547877774E-2,-6.401871331E-3,1.624898985E-3,5.587055604E-2
7.589841751E0,7.197214663E-2,-5.466022715E-2,1.624898985E-3,9.039010244E-2
7.599823875E0,9.151983261E-2,-9.131214023E-2,1.014033332E-3,1.292857880E-1
7.609804937E0,1.177870408E-1,-9.558819234E-2,-1.429427415E-3,1.517001409E-1
7.619801968E0,1.483303010E-1,-9.742078930E-2,-8.185617626E-4,1.774636820E-1
7.629808484E0,1.690997183E-1,-7.359704375E-2,-8.185617626E-4,1.844231808E-1
7.639805242E0,1.721540391E-1,-5.771455541E-2,-8.185617626E-4,1.815727214E-1
7.650005621E0,1.550498158E-1,-3.511253744E-2,2.235764638E-3,1.589916171E-1
7.659894310E0,1.269500107E-1,-1.556485053E-2,5.900956690E-3,1.280366786E-1
7.669851655E0,9.579589218E-2,-7.012736984E-3,5.900956690E-3,9.623332442E-2
7.679861827E0,6.464175880E-2,-3.347544931E-3,4.679225385E-3,6.489728953E-2
7.689919413E0,2.737898007E-2,-3.958410583E-3,3.457494080E-3,2.787887784E-2
7.699878206E0,-6.829473656E-3,-6.401871331E-3,1.624898985E-3,9.500840156E-3
7.709838603E0,-3.309668228E-2,-7.623602636E-3,-8.185617626E-4,3.397322090E-2
7.719821301E0,-5.081177130E-2,9.285109118E-4,-2.040293068E-3,5.086119377E-2
7.729835650E0,-5.447696522E-2,2.761106938E-3,-2.651156858E-3,5.461128165E-2
7.739841825E0,-4.775744677E-2,2.761106938E-3,-2.651156858E-3,4.791060494E-2
7.749850412E0,-3.676187247E-2,2.150241286E-3,-3.872888163E-3,3.702780128E-2
7.759833706E0,-2.698802762E-2,9.285109118E-4,-4.483753815E-3,2.737370664E-2
7.769816853E0,-2.026850916E-2,-2.932194620E-4,-8.185617626E-4,2.028715073E-2
7.779805426E0,-2.149023861E-2,9.285109118E-4,-2.076961100E-4,2.151129065E-2
7.789790713E0,-8.051205426E-3,-2.932194620E-4,-1.429427415E-3,8.182368191E-3
7.799870356E0,5.387830548E-3,-2.125815488E-3,-8.185617626E-4,5.849602795E-3
7.809854678E0,1.455080882E-2,-2.736680210E-3,-8.185617626E-4,1.482853665E-2
7.819831839E0,2.249205858E-2,-5.180141889E-3,-8.185617626E-4,2.309538076E-2
7.829849419E0,2.798984572E-2,-3.572340310E-2,-8.185617626E-4,4.539012046E-2
7.839834209E0,3.104417212E-2,-9.375559539E-2,1.014033332E-3,9.876679884E-2
7.849814604E0,2.432465367E-2,-1.218554005E-1,-2.040293068E-3,1.242762656E-1
7.859793802E0,2.188119292E-2,-1.200228110E-1,-2.040293068E-3,1.220181321E-1
7.869790401E0,2.982244082E-2,-8.703608066E-2,-2.040293068E-3,9.202619251E-2
7.879805700E0,4.509406909E-2,-6.809926033E-2,-2.651156858E-3,8.171911011E-2
7.889799850E0,6.097656861E-2,-8.276002109E-2,-2.651156858E-3,1.028318610E-1
7.899801925E0,7.502646744E-2,-1.004751176E-1,-2.651156858E-3,1.254242748E-1
7.909798462E0,7.380474359E-2,-1.108598262E-1,-2.076961100E-4,1.331806457E-1
7.919816731E0,5.608964339E-2,-9.497732669E-2,1.014033332E-3,1.103076105E-1
7.929817365E0,3.532022610E-2,-6.199060753E-2,1.624898985E-3,7.136521625E-2
7.939810682E0,2.432465367E-2,-3.633426875E-2,-2.076961100E-4,4.372540451E-2
7.949809841E0,2.432465367E-2,-1.312138978E-2,-2.076961100E-4,2.763879129E-2
7.959806920E0,2.737898007E-2,3.176461905E-4,-2.076961100E-4,2.738161037E-2
7.969858960E0,2.982244082E-2,9.285109118E-4,4.031695426E-4,2.983961552E-2
7.979834980E0,3.532022610E-2,9.285109118E-4,1.014033332E-3,3.534697679E-2
7.989837490E0,4.631580040E-2,9.285109118E-4,1.624898985E-3,4.635359528E-2
7.999836745E0,5.731137469E-2,9.285109118E-4,2.846630290E-3,5.738953830E-2
8.009821372E0,6.280916184E-2,3.176461905E-4,2.235764638E-3,6.284974426E-2
8.019824686E0,5.425705016E-2,-2.932194620E-4,2.846630290E-3,5.433246519E-2
8.029829343E0,4.570493475E-2,-2.932194620E-4,1.014033332E-3,4.571712263E-2
8.039875171E0,3.593109176E-2,-2.932194620E-4,-2.076961100E-4,3.593288842E-2
8.049886085E0,2.432465367E-2,-2.932194620E-4,4.031695426E-4,2.432976160E-2
8.059884042E0,1.455080882E-2,3.176461905E-4,4.031695426E-4,1.455985859E-2
8.069896521E0,4.166100174E-3,9.285109118E-4,4.031695426E-4,4.287314877E-3
8.082911760E0,-2.553417347E-3,1.539376564E-3,-2.076961100E-4,2.988771994E-3
8.099869000E0,-3.164282534E-3,9.285109118E-4,1.014033332E-3,3.450084067E-3
8.109877000E0,-7.208215538E-4,9.285109118E-4,-2.076961100E-4,1.193672442E-3
8.119866000E0,2.944369800E-3,-2.932194620E-4,-2.076961100E-4,2.966214565E-3
8.129829000E0,-1.331686974E-3,9.285109118E-4,1.624898985E-3,2.296915197E-3
8.139864000E0,1.111774123E-3,2.150241286E-3,4.031695426E-4,2.454001827E-3
8.149873000E0,1.699427143E-2,9.285109118E-4,-8.185617626E-4,1.703929098E-2
8.159926000E0,2.432465367E-2,-9.040841833E-4,-8.185617626E-4,2.435520864E-2
8.169874000E0,2.310292423E-2,3.176461905E-4,-1.429427415E-3,2.314928227E-2
8.179810000E0,2.004859783E-2,-9.040841833E-4,-8.185617626E-4,2.008565873E-2
8.189826000E0,1.516167447E-2,-1.514949836E-3,-2.076961100E-4,1.523858863E-2
8.199828000E0,5.387830548E-3,-9.040841833E-4,-2.076961100E-4,5.467103794E-3
8.215947000E0,-1.965764351E-2,-1.514949836E-3,-2.076961100E-4,1.971702714E-2
8.229853000E0,-2.637716196E-2,-1.514949836E-3,-8.185617626E-4,2.643330834E-2
8.239849000E0,-2.637716196E-2,-2.736680210E-3,-8.185617626E-4,2.653138020E-2
8.249813000E0,-8.051205426E-3,-3.999946266E-2,-2.076961100E-4,4.080223107E-2
8.259794000E0,5.387830548E-3,-9.680992365E-2,-2.076961100E-4,9.695995654E-2
8.269800000E0,2.737898007E-2,-9.803165495E-2,-1.429427415E-3,1.017932080E-1
8.279797000E0,4.081801325E-2,-9.680992365E-2,-2.040293068E-3,1.050829878E-1
8.289868000E0,5.059185624E-2,-9.864252061E-2,-8.185617626E-4,1.108627658E-1
8.299991000E0,5.364618450E-2,-9.803165495E-2,-2.076961100E-4,1.117504435E-1
8.309878000E0,4.509406909E-2,-1.053620353E-1,1.014033332E-3,1.146109149E-1
8.319797000E0,2.860071138E-2,-1.059729010E-1,4.031695426E-4,1.097652904E-1
8.329811000E0,2.249205858E-2,-8.581434935E-2,-1.429427415E-3,8.872450911E-2
8.339795000E0,2.737898007E-2,-6.199060753E-2,-2.651156858E-3,6.781941171E-2
8.349909000E0,3.532022610E-2,-7.665137202E-2,4.031695426E-4,8.439854116E-2
8.359834000E0,4.142887890E-2,-1.010859832E-1,4.031695426E-4,1.092469247E-1
8.369858000E0,4.631580040E-2,-1.053620353E-1,1.014033332E-3,1.150970900E-1
8.379832000E0,4.692666605E-2,-1.035294458E-1,4.031695426E-4,1.136689082E-1
8.389841000E0,4.875926301E-2,-1.071946323E-1,1.014033332E-3,1.177674963E-1
8.399887000E0,4.814839736E-2,-1.267423332E-1,2.235764638E-3,1.355982516E-1
8.409842000E0,3.837455437E-2,-1.481226087E-1,1.624898985E-3,1.530214165E-1
8.419837000E0,2.737898007E-2,-1.511769444E-1,1.624898985E-3,1.536447765E-1
8.429839000E0,1.760513522E-2,-1.572855860E-1,1.014033332E-3,1.582710479E-1
8.439839000E0,1.638340577E-2,-1.542312652E-1,-8.185617626E-4,1.551011579E-1
8.449916000E0,2.676811442E-2,-1.438465565E-1,-1.429427415E-3,1.463229546E-1
8.459900000E0,2.982244082E-2,-1.554529965E-1,-2.076961100E-4,1.582878872E-1
8.469837000E0,2.127032727E-2,-1.652268469E-1,-8.185617626E-4,1.665923402E-1
8.479814000E0,-1.477072202E-2,-1.823310703E-1,-8.185617626E-4,1.829302148E-1
8.489827000E0,-2.515543066E-2,-2.000461519E-1,-8.185617626E-4,2.016232343E-1
8.499856000E0,-2.332283556E-2,-2.281459570E-1,-2.076961100E-4,2.293350725E-1
8.509845000E0,-2.210110426E-2,-2.385306656E-1,-2.651156858E-3,2.395670384E-1
8.519916000E0,-1.538158767E-2,-2.629652917E-1,-1.429427415E-3,2.634186424E-1
8.529877000E0,1.722639427E-3,-3.326039314E-1,-1.429427415E-3,3.326114639E-1
8.539892000E0,2.249205858E-2,-4.065186083E-1,-1.429427415E-3,4.071428679E-1
8.549888000E0,1.332907937E-2,-4.016316831E-1,-4.483753815E-3,4.018778139E-1
8.559897000E0,1.882686652E-2,-4.309532344E-1,-3.872888163E-3,4.313816645E-1
8.569833000E0,4.387234151E-2,-5.555697083E-1,-4.483753815E-3,5.573173129E-1
8.580076000E0,7.075041533E-2,-7.363858223E-1,-4.483753815E-3,7.397903788E-1
8.589849000E0,8.174598962E-2,-8.964325190E-1,-2.651156858E-3,9.001559290E-1
8.599803000E0,8.235685527E-2,-1.041207552E0,1.078787819E-2,1.044515292E0
8.609865000E0,6.403089315E-2,-1.085189819E0,2.235764638E-3,1.087079527E0
8.619814000E0,2.554638498E-2,-1.025935888E0,1.624898985E-3,1.026255185E0
8.629801000E0,-1.110552996E-2,-9.471343160E-1,-8.185617626E-4,9.471997758E-1
8.639811000E0,-2.943148650E-2,-8.799391389E-1,-1.120327134E-2,8.805024780E-1
8.649834000E0,-2.149023861E-2,-9.214779735E-1,1.014033332E-3,9.217290894E-1
8.659846000E0,-1.232726127E-2,-9.685146213E-1,1.624898985E-3,9.685944318E-1
8.670091000E0,-3.164282534E-3,-9.758449793E-1,-6.927214563E-3,9.758746961E-1
8.679786000E0,2.944369800E-3,-9.880622625E-1,-8.185617626E-4,9.880669886E-1
8.689835000E0,6.609561387E-3,-9.526321292E-1,-6.316348910E-3,9.526759975E-1
8.699858000E0,1.516167447E-2,-9.795101881E-1,-2.651156858E-3,9.796311110E-1
8.709853000E0,1.699427143E-2,-9.562972784E-1,-7.538079284E-3,9.564779729E-1
8.719814000E0,7.831292227E-3,-9.440799952E-1,-8.148944937E-3,9.441476430E-1
8.729793000E0,6.609561387E-3,-9.911166430E-1,1.078787819E-2,9.911973893E-1
8.739781000E0,2.944369800E-3,-9.770666957E-1,3.457494080E-3,9.770772495E-1
8.749865000E0,1.027475297E-2,-9.575190544E-1,-5.094618537E-3,9.575877324E-1
8.759883000E0,1.149648242E-2,-9.917274714E-1,2.235764638E-3,9.917966249E-1
8.769876000E0,5.998696201E-3,-9.446908832E-1,-1.059240568E-2,9.447693095E-1
8.779871000E0,1.760513522E-2,-9.336953163E-1,-6.927214563E-3,9.338869690E-1
8.789816000E0,2.310292423E-2,-8.988759518E-1,-8.148944937E-3,8.992097236E-1
8.799838000E0,2.554638498E-2,-8.872695565E-1,-7.538079284E-3,8.876692550E-1
8.809798000E0,2.676811442E-2,-8.866586685E-1,-4.483753815E-3,8.870739712E-1
8.819843000E0,2.065946162E-2,-9.190345407E-1,1.262047328E-2,9.193533470E-1
8.829799000E0,6.609561387E-3,-9.257540703E-1,-2.651156858E-3,9.257814610E-1
8.839793000E0,4.776965827E-3,-9.850079417E-1,7.733551785E-3,9.850498832E-1
8.849789000E0,1.210734807E-2,-1.059533477E0,1.017701253E-2,1.059651522E0
8.859829000E0,1.111774123E-3,-1.076637745E0,-3.872888163E-3,1.076645285E0
8.869799000E0,-2.515543066E-2,-1.064420462E0,-2.040293068E-3,1.064719624E0
8.879793000E0,-7.585724443E-2,-1.050981402E0,-1.120327134E-2,1.053774996E0
8.889812000E0,-1.106765643E-1,-1.068696499E0,-1.059240568E-2,1.074464382E0
8.900146000E0,-9.907012433E-2,-1.093742013E0,-5.094618537E-3,1.098231504E0
8.909863000E0,-6.180734560E-2,-1.107181072E0,3.457494080E-3,1.108910289E0
8.919753000E0,-6.241821125E-2,-1.111457109E0,4.031695426E-4,1.113208472E0
8.929779000E0,-1.418306977E-1,-1.077248573E0,-1.731192321E-2,1.086683090E0
8.939832000E0,-1.473284811E-1,-1.102294087E0,-1.731192321E-2,1.112230929E0
8.949786000E0,-1.308351159E-1,-1.110235333E0,-1.120327134E-2,1.117973987E0
8.959826000E0,-1.210612729E-1,-1.131004810E0,-1.303586643E-2,1.137540174E0
8.969829000E0,-1.516045332E-1,-1.149330735E0,-1.792278886E-2,1.159424987E0
8.979777000E0,-1.778717339E-1,-1.160937190E0,-2.280971035E-2,1.174705834E0
8.989832000E0,-1.668761671E-1,-1.159715414E0,-1.792278886E-2,1.171797219E0
8.999760000E0,-1.173960790E-1,-1.132226467E0,-1.609019190E-2,1.138410078E0
9.009795000E0,-1.247264594E-1,-1.074194312E0,-2.891836315E-2,1.081797754E0
9.019768000E0,-1.235047281E-1,-1.075415969E0,-2.952922881E-2,1.082887298E0
9.029832000E0,-1.100656986E-1,-1.076026917E0,-2.464230731E-2,1.081922191E0
9.039791000E0,-8.929628134E-2,-1.022270799E0,-3.136182576E-2,1.026642575E0
9.049900000E0,-6.302907318E-2,-9.697363377E-1,-3.136182576E-2,9.722884308E-1
9.059988000E0,-1.110552996E-2,-9.324735403E-1,-2.403144166E-2,9.328492624E-1
9.069873000E0,3.776368871E-2,-9.208671451E-1,-1.731192321E-2,9.218037197E-1
9.079780000E0,7.258301228E-2,-9.648494124E-1,-1.609019190E-2,9.677094485E-1
9.089815000E0,7.502646744E-2,-1.003944755E0,-2.097711526E-2,1.006962800E0
9.099774000E0,6.891781837E-2,-1.074805140E0,-2.097711526E-2,1.077216689E0
9.109793000E0,3.409849480E-2,-1.195145607E0,-1.853365451E-2,1.195775575E0
9.119839000E0,-4.164879397E-2,-1.309377432E0,-2.952922881E-2,1.310372411E0
9.129830000E0,-6.119647995E-2,-1.426052690E0,-3.136182576E-2,1.427709651E0
9.139889000E0,-8.807455003E-2,-1.498745680E0,-4.357913136E-2,1.501963675E0
9.149791000E0,-6.913772970E-2,-1.547614813E0,-3.930307180E-2,1.549656854E0
9.159797000E0,4.081801325E-2,-1.586099386E0,-3.380528465E-2,1.586984616E0
9.169822000E0,9.640675783E-2,-1.583655953E0,-1.914451830E-2,1.586703171E0
9.179774000E0,-1.099563669E-4,-1.512184620E0,-4.235740006E-2,1.512777739E0
9.190018000E0,-1.271699220E-1,-1.577547312E0,-4.541172460E-2,1.583316120E0
9.199778000E0,-1.955868304E-1,-1.853047490E0,-5.579643697E-2,1.864176078E0
9.209891000E0,-2.181888521E-1,-2.082732916E0,-6.373768300E-2,2.095100300E0
9.219792000E0,-1.760391444E-1,-2.115108728E0,-6.740287691E-2,2.123491903E0
9.229848000E0,-1.070113704E-1,-2.025311708E0,-7.656585425E-2,2.029581553E0
9.239975000E0,-5.386609957E-2,-1.880536437E0,-6.129422039E-2,1.882305987E0
9.249818000E0,-2.943148650E-2,-1.788906574E0,-7.106806338E-2,1.790559581E0
9.259785000E0,6.830695271E-2,-1.794404387E0,-5.946162343E-2,1.796688240E0
9.269855000E0,1.568824202E-1,-1.882979870E0,-4.724431783E-2,1.890094524E0
