timestamp,X,Y,Z
1568654735935,9.449914,0.100556,1.228225
1568654735944,9.422380,0.019154,1.070208
1568654735953,9.470264,-0.155623,0.933739
1568654735963,9.493010,0.146046,0.841562
1568654735972,9.509769,0.319626,0.967257
1568654735981,9.530120,0.239420,1.189918
1568654735991,9.485827,0.187945,1.297657
1568654736000,9.366117,-0.128090,1.751359
1568654736009,9.467871,-0.137667,1.625663
1568654736019,9.544485,-0.057461,1.522712
1568654736028,9.549273,-0.025139,1.546654
1568654736038,9.530120,0.073023,1.600524
1568654736047,9.506178,0.100556,1.619677
1568654736057,9.497798,-0.034716,1.593341
1568654736066,9.418790,0.044293,1.593341
1568654736076,9.329007,0.086191,1.452083
1568654736085,9.429564,-0.086191,1.683124
1568654736094,9.428367,-0.104148,2.229002
1568654736104,9.361329,-0.198719,2.530671
1568654736114,9.455899,-0.287304,2.523489
1568654736123,9.551667,-0.184354,2.404976
1568654736133,9.579201,-0.146046,2.337938
1568654736143,9.712079,-0.131681,2.323573
1568654736152,9.573215,-0.204704,2.773683
1568654736162,9.350554,-0.035913,3.198653
1568654736172,9.227253,-0.113725,3.219004
1568654736181,9.277532,-0.217872,2.803610
1568654736191,9.436746,-0.146046,2.242170
1568654736200,9.673772,-0.148441,1.927332
1568654736210,9.897630,-0.177171,1.686715
1568654736219,10.019734,-0.317232,1.470040
1568654736228,10.059238,-0.398635,2.069787
1568654736237,10.061633,-0.553061,2.278083
1568654736247,10.056845,-0.627281,2.798822
1568654736256,9.969456,-0.548272,3.463213
1568654736265,9.728839,-0.567426,4.146757
1568654736275,9.394848,-0.460884,4.839879
1568654736284,9.265560,-0.480037,5.238513
1568654736293,9.762358,-0.530316,4.893748
1568654736303,10.119094,-0.658405,4.092888
1568654736312,10.260351,-0.865504,3.475184
1568654736321,10.339360,-0.675165,2.912546
1568654736331,10.350134,-0.700304,2.460042
1568654736341,10.111911,-0.645237,2.370260
1568654736350,9.937134,-0.568623,2.847903
1568654736360,9.878476,-0.486023,3.734955
1568654736369,9.829395,-0.405817,4.387374
1568654736378,9.834184,-0.429759,4.079720
1568654736387,9.726444,-0.410606,3.623624
1568654736397,9.513360,-0.384269,2.868254
1568654736406,9.419987,-0.335188,2.106898
1568654736416,9.244013,-0.191536,1.820790
1568654736425,8.931569,-0.111330,1.920150
1568654736434,8.553286,-0.028730,2.337938
1568654736443,8.206126,0.089783,2.704251
1568654736452,7.898471,0.208296,2.809596
1568654736462,7.595605,0.289698,2.710236
1568654736471,7.327454,0.365116,2.693477
1568654736480,7.145495,0.404620,2.701857
1568654736490,6.992266,0.450110,2.681506
1568654736499,6.988675,0.462081,2.874239
1568654736508,7.198167,0.335188,3.063381
1568654736517,8.152257,0.628478,2.777274
1568654736527,8.455123,0.623690,2.609680
1568654736536,8.957906,0.632069,2.804807
1568654736546,9.672575,0.748188,2.625242
1568654736555,9.026140,0.586579,2.412158
1568654736564,8.542512,0.515950,2.546233
1568654736573,8.402451,0.441730,2.719813
1568654736583,7.745243,0.308852,2.859874
1568654736592,7.607576,0.270545,0.961272
1568654736602,7.819463,0.367510,0.272939
1568654736611,8.356961,0.506374,-0.020351
1568654736621,9.141062,0.664391,0.632069
1568654736630,9.809045,0.805649,1.833959
1568654736639,10.211270,0.843956,2.973598
1568654736649,10.420763,0.909797,3.938462
1568654736658,10.393229,0.857124,4.046201
1568654736667,10.180145,0.794875,3.447650
1568654736676,9.934740,0.839168,2.718616
1568654736686,9.618706,0.855927,2.254141
1568654736695,9.215282,0.894234,2.061408
1568654736704,8.580819,0.944513,2.336741
1568654736714,8.163031,1.019930,2.834735
1568654736724,7.928399,0.853533,3.108871
1568654736734,8.054094,0.805649,3.234566
1568654736743,8.492233,0.968455,3.347094
1568654736752,9.057265,1.260547,3.301604
1568654736762,9.568427,1.387440,3.242946
1568654736771,9.950302,1.525106,3.034651
1568654736781,10.187328,1.483208,3.108871
1568654736791,10.220847,1.437718,3.404555
1568654736800,10.162189,1.381454,3.574543
1568654736810,10.028113,1.312023,3.523068
1568654736819,9.743204,1.276109,3.488352
1568654736829,9.339781,2.361880,3.518279
1568654736839,8.821436,7.565677,3.986346
1568654736848,7.700950,6.560112,5.415684
1568654736857,6.613982,7.535750,9.205706
1568654736866,6.254852,6.479907,10.120291
1568654736875,5.675455,6.509834,10.755951
1568654736884,5.473145,5.505467,10.591949
1568654736894,6.093243,4.050989,9.512163
1568654736904,7.405266,2.485181,7.432799
1568654736913,8.831013,1.241394,5.645528
1568654736922,10.208876,0.233435,4.526238
1568654736932,11.525687,-0.270545,4.219780
1568654736941,12.471396,-0.530316,3.913323
1568654736950,13.156138,-0.720655,3.604471
1568654736960,13.552379,-0.934936,3.227384
1568654736977,13.627796,-1.256956,2.834735
1568654736988,12.627020,-1.337162,2.181118
1568654736998,11.626244,-1.267730,2.147599
1568654737007,10.583569,-1.209072,2.470816
1568654737016,10.583569,-1.209072,2.470816
1568654737025,9.600749,-1.103727,2.941277
1568654737035,8.767567,-0.839168,3.451242
1568654737044,8.245630,-0.369904,3.806781
1568654737053,7.891289,0.081403,3.878607
1568654737063,7.691373,0.438139,3.719392
1568654737073,7.692570,0.903811,3.548207
1568654737082,7.548918,1.254562,3.318364
1568654737092,7.281964,1.640028,3.110068
1568654737101,6.976704,1.988384,3.148375
1568654737112,6.416461,2.353500,3.457227
1568654737120,6.416461,2.353500,3.457227
1568654737130,6.284780,2.462436,3.727772
1568654737139,6.266823,2.609680,4.149151
1568654737149,6.519411,2.892196,4.551377
1568654737158,6.888118,3.252523,4.866215
1568654737167,7.237672,3.618836,5.142745
1568654737177,7.414843,3.860650,5.299565
1568654737186,7.551312,4.307169,5.652710
1568654737195,7.375339,4.663905,6.002264
1568654737205,6.834249,4.831499,6.147113
1568654737214,6.011840,4.851850,6.083666
1568654737223,5.267244,4.850653,5.863400
1568654737232,4.814740,5.036203,5.559336
1568654737242,4.738125,5.434838,5.433641
1568654737251,4.641160,5.864597,5.428853
1568654737260,4.399345,6.056133,5.274426
1568654737270,4.159925,6.245275,5.246893
1568654737279,4.109647,6.505046,5.222951
1568654737289,4.125209,6.655881,5.264850
1568654737299,4.060566,6.794744,5.378574
1568654737308,3.964798,6.837840,5.464766
1568654737318,3.728969,6.829460,5.533000
1568654737327,3.447650,6.846220,5.558139
1568654737337,3.202245,6.792350,5.585672
1568654737346,3.014300,6.636727,5.397728
1568654737356,2.791639,6.335058,5.324705
1568654737365,2.497152,6.007052,5.208586
1568654737375,2.020706,6.040571,4.826711
1568654737385,1.486799,6.240487,4.174291
1568654737395,0.812831,6.353014,3.533842
1568654737404,0.204704,6.417658,2.693477
1568654737413,-0.098162,6.590040,1.729811
1568654737423,0.049081,6.952762,0.750582
1568654737433,0.538695,7.316680,0.335188
1568654737442,0.997185,7.727286,0.457293
1568654737451,1.264138,8.051701,0.855927
1568654737460,1.314417,8.219295,1.462857
1568654737470,1.161188,8.206126,1.997961
1568654737479,0.952892,8.106767,2.379837
1568654737489,0.816423,8.216900,2.579752
1568654737498,0.611719,8.475474,2.639607
1568654737507,0.288501,8.707711,2.835932
1568654737517,-0.049081,8.835801,3.076549
1568654737526,-0.263362,8.919599,3.444059
1568654737535,-0.275333,9.010578,3.876213
1568654737545,-0.149638,9.052477,4.264073
1568654737554,-0.039504,8.990228,4.347870
1568654737564,-0.084994,9.003395,4.290410
1568654737574,-0.284910,9.087193,4.185065
1568654737583,-0.568623,9.185355,4.218584
1568654737592,-0.857124,9.282320,4.398149
1568654737602,-1.165976,9.449914,4.454412
1568654737611,-1.442507,9.560047,4.408922
1568654737620,-1.612495,9.622296,4.009091
1568654737630,-1.970428,9.787497,3.581726
1568654737640,-1.814805,9.643845,2.263718
1568654737649,-1.632846,9.642648,1.625663
1568654737659,-1.352724,9.795877,1.259350
1568654737668,-1.158794,9.818622,1.403002
1568654737678,-0.999579,9.756371,1.708263
1568654737688,-0.824802,9.641450,1.960851
1568654737697,-0.658405,9.545682,2.030283
1568654737706,-0.494403,9.600749,1.871069
1568654737716,-0.328006,9.822212,1.546654
1568654737725,-0.369904,10.056845,1.543063
1568654737735,-0.657208,10.298658,1.677138
1568654737744,-0.750582,10.366894,2.214637
1568654737754,-0.657208,10.322600,2.472013
1568654737763,-0.439336,10.178948,2.456451
1568654737773,-0.216675,9.993398,2.082955
1568654737782,-0.131681,9.819818,1.491588
1568654737791,-0.359130,9.769540,0.657208
1568654737801,-0.860716,9.898827,0.131681
1568654737811,-1.388637,10.193314,0.057461
1568654737820,-1.702277,10.389638,0.379481
1568654737829,-1.735796,10.368091,0.883460
1568654737839,-1.510741,10.271125,1.334767
1568654737848,-1.100136,10.278308,1.613692
1568654737857,-0.702698,10.153810,1.646014
1568654737867,-0.494403,9.888053,1.459266
1568654737877,-0.486023,9.819818,1.277307
1568654737886,-0.493206,9.891644,1.028310
1568654737895,-0.383072,9.871294,0.958878
1568654737905,-0.333991,9.834184,1.121683
1568654737915,-0.387861,9.782708,1.355118
1568654737925,-0.523133,9.789890,1.495179
1568654737934,-0.853533,10.200497,1.243788
1568654737944,-1.407791,11.143812,0.679953
1568654737953,-1.489193,11.234792,0.949301
1568654737963,-0.964863,10.874464,1.900996
1568654737972,-0.322020,10.435128,2.388216
1568654737982,0.288501,10.212467,2.534262
1568654737991,0.543484,9.792285,2.221819
1568654738001,0.559046,9.633071,2.033874
1568654738010,0.430956,9.636662,1.862689
1568654738019,0.062249,9.521740,1.691504
1568654738029,-0.371101,9.506178,1.547851
1568654738039,-0.847547,9.443929,1.759738
1568654738048,-1.126472,9.446322,1.826776
1568654738058,-1.179144,9.477448,1.699883
1568654738072,-1.122881,9.465476,1.447295
1568654738087,-0.519542,9.725247,1.291672
1568654738097,-0.150835,9.884461,1.519121
1568654738107,-0.013168,9.953894,1.740585
1568654738116,-0.005986,9.987412,2.014721
1568654738125,-0.167594,9.968259,2.056619
1568654738135,-0.367510,9.892841,1.940500
1568654738144,-0.511162,9.819818,1.659182
1568654738154,-0.526724,9.696517,1.290475
1568654738163,-0.494403,9.615114,0.936133
1568654738173,-0.507571,9.560047,0.639252
1568654738182,-0.568623,9.493010,0.416591
1568654738191,-0.535104,9.556456,0.250194
1568654738201,-0.448913,9.671378,0.295684
1568654738210,-0.373495,9.721656,0.441730
1568654738220,-0.271742,9.734824,0.495600
1568654738230,-0.116119,9.737218,0.554258
1568654738239,0.021548,9.706094,0.614113
1568654738249,0.074220,9.806650,0.758962
1568654738259,0.022745,9.827001,1.039083
1568654738268,-0.092177,9.815030,1.199495
1568654738277,-0.196325,9.785102,1.142034
1568654738287,-0.275333,9.756371,1.120486
1568654738296,-0.361524,9.742006,1.046266
1568654738305,-0.445322,9.719262,0.933739
1568654738315,-0.533907,9.685743,0.849942
1568654738324,-0.620098,9.658210,0.933739
1568654738333,-0.620098,9.658210,0.933739
1568654738343,-0.627281,9.627085,0.999579
1568654738353,-0.559046,9.672575,0.975637
1568654738362,-0.421380,9.706094,0.975637
1568654738372,-0.375890,9.725247,0.961272
1568654738382,-0.245406,9.842564,0.768539
1568654738391,-0.235829,9.774328,0.661997
1568654738401,-0.304064,9.768343,0.599748
1568654738410,-0.341174,9.759963,0.574608
1568654738419,-0.459687,9.718064,0.596156
1568654738429,-0.495600,9.692925,0.641646
1568654738438,-0.512359,9.688137,0.685939
1568654738448,-0.587777,9.660604,0.806846
1568654738458,-0.660800,9.610326,0.817620
1568654738467,-0.610521,9.611523,0.936133
1568654738477,-0.486023,9.648633,1.023521
1568654738486,-0.323217,9.708488,1.039083
1568654738496,-0.208296,9.755175,1.059434
1568654738505,-0.185551,9.747993,1.110910
1568654738515,-0.276530,9.739613,1.221043
1568654738524,-0.434548,9.691729,1.381454
1568654738534,-0.496797,9.612720,1.387440
1568654738544,-0.468066,9.730036,1.321599
1568654738553,-0.367510,9.707291,1.238999
1568654738563,-0.266953,9.737218,1.278504
1568654738573,-0.183156,9.770737,1.374272
1568654738582,-0.187945,9.769540,1.489193
1568654738592,-0.234632,9.757569,1.479617
1568654738602,-0.282516,9.740809,1.418565
1568654738613,-0.339977,9.715671,1.321599
1568654738623,-0.416591,9.682152,1.249773
1568654738636,-0.780510,9.555259,1.575385
1568654738650,-0.697910,9.585187,1.693898
1568654738659,-0.670376,9.582792,1.719037
1568654738669,-0.683545,9.628283,1.565808
1568654738678,-0.333991,9.734824,1.431733
1568654738689,-0.088585,9.775525,1.331176
1568654738697,-0.093374,9.762358,1.170765
1568654738706,-0.186748,9.728839,1.149217
1568654738715,-0.290895,9.718064,1.243788
1568654738725,-0.347159,9.710882,1.217452
1568654738734,-0.365116,9.695320,1.124078
1568654738745,-0.292093,9.712079,1.057040
1568654738754,-0.191536,9.744401,1.083376
1568654738763,-0.089783,9.785102,1.387440
1568654738772,-0.017957,9.813833,1.431733
1568654738782,-0.160412,9.780313,1.197101
1568654738791,-0.374693,9.703699,1.001973
1568654738801,-0.554258,9.653421,1.012747
1568654738810,-0.659603,9.629479,1.193510
1568654738819,-0.656011,9.637859,1.229423
1568654738828,-0.586579,9.661801,1.138443
1568654738838,-0.475249,9.691729,1.082179
1568654738847,-0.339977,9.737218,1.191115
1568654738856,-0.241814,9.770737,1.282095
1568654738866,-0.219069,9.804255,1.165976
1568654738875,-0.328006,9.764751,1.043872
1568654738885,-0.399832,9.733627,0.875081
1568654738895,-0.426168,9.736021,0.688333
1568654738904,-0.447716,9.725247,0.646434
1568654738914,-0.496797,9.708488,0.701501
1568654738923,-0.539892,9.700109,0.853533
1568654738933,-0.592565,9.673772,0.991199
1568654738943,-0.639252,9.659407,1.011550
1568654738953,-0.669179,9.634268,0.988805
1568654738962,-0.636858,9.658210,1.085770
1568654738972,-0.567426,9.685743,1.171962
1568654738981,-0.541090,9.700109,1.084573
1568654738990,-0.549469,9.708488,0.978031
1568654739000,-0.550666,9.701305,0.924162
1568654739009,-0.538695,9.704897,0.942118
1568654739018,-0.513556,9.690532,0.962469
1568654739028,-0.489614,9.716867,0.937330
1568654739038,-0.477643,9.736021,0.909797
1568654739048,-0.500388,9.722853,0.900220
1568654739057,-0.531513,9.712079,0.905008
1568654739067,-0.581791,9.692925,0.901417
1568654739077,-0.612916,9.676167,0.942118
1568654739086,-0.600945,9.672575,0.990002
1568654739095,-0.557849,9.676167,0.984017
1568654739105,-0.487220,9.709685,0.958878
1568654739114,-0.413000,9.738416,0.905008
1568654739124,-0.360327,9.765948,0.827197
1568654739133,-0.344765,9.768343,0.793678
1568654739142,-0.347159,9.757569,0.824802
1568654739152,-0.381875,9.745598,0.870292
1568654739161,-0.409408,9.731233,0.861913
1568654739170,-0.478840,9.715671,0.855927
1568654739180,-0.518345,9.706094,0.818817
1568654739190,-0.505177,9.702502,0.780510
1568654739200,-0.401029,9.745598,0.809240
1568654739209,-0.268151,9.800665,0.913388
1568654739218,-0.253785,9.803059,0.899023
1568654739228,-0.310049,9.771935,0.797269
1568654739238,-0.402226,9.733627,0.706290
1568654739248,-0.488417,9.719262,0.767342
1568654739257,-0.501585,9.714474,0.888249
1568654739266,-0.444124,9.725247,0.909797
1568654739275,-0.387861,9.742006,0.885855
1568654739285,-0.385466,9.742006,0.847547
1568654739294,-0.436942,9.727641,0.826000
1568654739303,-0.477643,9.710882,0.763750
1568654739312,-0.471658,9.702502,0.773327
1568654739322,-0.438139,9.719262,0.847547
1568654739331,-0.355539,9.751583,0.883460
1568654739340,-0.344765,9.757569,0.882263
1568654739350,-0.385466,9.755175,0.895431
1568654739360,-0.414197,9.749189,0.897826
1568654739369,-0.413000,9.743204,0.895431
1568654739379,-0.432153,9.731233,0.871489
1568654739388,-0.470461,9.738416,0.860716
1568654739398,-0.468066,9.740809,0.840365
1568654739407,-0.435745,9.740809,0.822408
1568654739416,-0.408211,9.734824,0.798466
1568654739426,-0.411803,9.730036,0.781707
1568654739436,-0.435745,9.730036,0.770933
1568654739446,-0.432153,9.737218,0.786495
1568654739455,-0.420182,9.720459,0.837971
1568654739464,-0.439336,9.722853,0.887052
1568654739474,-0.428562,9.733627,0.914585
1568654739484,-0.405817,9.743204,0.902614
1568654739494,-0.383072,9.737218,0.946907
1568654739503,-0.397437,9.738416,0.940921
1568654739513,-0.409408,9.730036,0.918176
1568654739522,-0.399832,9.731233,0.897826
1568654739532,-0.403423,9.737218,0.884658
1568654739541,-0.390255,9.737218,0.867898
1568654739550,-0.389058,9.737218,0.852336
1568654739560,-0.408211,9.731233,0.849942
1568654739569,-0.428562,9.737218,0.863110
1568654739579,-0.460884,9.738416,0.889446
1568654739588,-0.453701,9.725247,0.903811
1568654739598,-0.453701,9.720459,0.890643
1568654739607,-0.435745,9.724051,0.876278
1568654739616,-0.457293,9.714474,0.864307
1568654739626,-0.436942,9.730036,0.882263
1568654739635,-0.398635,9.737218,0.885855
1568654739645,-0.368707,9.744401,0.887052
1568654739656,-0.357933,9.752781,0.906205
1568654739665,-0.379481,9.744401,0.931344
1568654739674,-0.379481,9.744401,0.931344
1568654739684,-0.409408,9.726444,0.970849
1568654739694,-0.385466,9.726444,0.985214
1568654739703,-0.392649,9.726444,0.928950
1568654739712,-0.403423,9.728839,0.928950
1568654739722,-0.429759,9.718064,0.897826
1568654739732,-0.448913,9.707291,0.879869
1568654739742,-0.442927,9.716867,0.884658
1568654739751,-0.418985,9.728839,0.891840
1568654739760,-0.415394,9.718064,0.887052
1568654739769,-0.410606,9.731233,0.841562
1568654739779,-0.396240,9.701305,0.851139
1568654739788,-0.403423,9.688137,0.910994
1568654739798,-0.397437,9.715671,0.928950
1568654739807,-0.441730,9.722853,0.938527
1568654739816,-0.432153,9.733627,0.967257
1568654739826,-0.389058,9.742006,1.006762
1568654739835,-0.377087,9.745598,0.968455
1568654739844,-0.399832,9.737218,0.925359
1568654739854,-0.413000,9.733627,0.897826
1568654739864,-0.426168,9.725247,0.858321
1568654739874,-0.410606,9.727641,0.827197
1568654739883,-0.381875,9.725247,0.787692
1568654739892,-0.378284,9.737218,0.712275
1568654739902,-0.402226,9.744401,0.778116
1568654739911,-0.444124,9.737218,0.881066
1568654739921,-0.465672,9.696517,0.973243
1568654739930,-0.442927,9.715671,1.042675
1568654739939,-0.416591,9.730036,1.080982
1568654739949,-0.384269,9.727641,1.089362
1568654739959,-0.385466,9.734824,1.057040
1568654739968,-0.398635,9.726444,0.964863
1568654739977,-0.389058,9.728839,0.928950
1568654739987,-0.363919,9.740809,0.926556
1568654739996,-0.398635,9.737218,0.937330
1568654740006,-0.429759,9.736021,0.913388
1568654740016,-0.409408,9.722853,0.916979
1568654740025,-0.416591,9.707291,0.945710
1568654740035,-0.444124,9.714474,0.951695
1568654740044,-0.439336,9.715671,0.970849
1568654740053,-0.416591,9.721656,0.984017
1568654740063,-0.405817,9.713276,0.974440
1568654740072,-0.440533,9.712079,0.978031
1568654740081,-0.457293,9.622296,0.982820
1568654740090,-0.414197,9.671378,0.952892
1568654740100,-0.404620,9.685743,0.960075
1568654740109,-0.342371,9.731233,0.975637
1568654740119,-0.333991,9.734824,0.997185
1568654740128,-0.348356,9.731233,0.970849
