"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.499710000E0,1.217515469E-1,-1.138842225E0,1.942548901E-3,1.145333500E0
9.509663000E0,8.002328686E-4,-1.176715851E0,3.920532763E-2,1.177369055E0
9.519689000E0,-4.073860124E-2,-1.216422081E0,6.608340144E-2,1.218896767E0
9.529833000E0,3.439782187E-2,-1.300110698E0,2.576629445E-2,1.300820871E0
9.539934000E0,6.433022022E-2,-1.350201607E0,6.218606606E-3,1.351747546E0
9.549621000E0,-7.141015492E-3,-1.384410024E0,5.569868907E-2,1.385548430E0
9.559948000E0,2.279138193E-2,-1.414342403E0,4.714657739E-2,1.415311514E0
9.569619000E0,6.555194408E-2,-1.431446671E0,3.164280206E-3,1.432950328E0
9.579779000E0,-2.864958486E-3,-1.421672821E0,5.325522646E-2,1.422672815E0
9.589812000E0,-3.524081409E-2,-1.416785955E0,6.791599095E-2,1.418850570E0
9.600042000E0,-8.044485003E-2,-1.406401157E0,7.707896829E-2,1.410807130E0
9.609692000E0,-9.754907340E-2,-1.409455538E0,8.868540823E-2,1.415607939E0
9.619723000E0,-7.067099959E-2,-1.424116254E0,8.563108742E-2,1.428437670E0
9.629649000E0,8.741481230E-3,-1.449161768E0,4.531398043E-2,1.449896410E0
9.639674000E0,8.387790620E-2,-1.477872491E0,-1.027475577E-2,1.480286517E0
9.649728000E0,1.150320321E-1,-1.502307057E0,-4.631580412E-2,1.507416338E0
9.659814000E0,1.315253973E-1,-1.526130795E0,-7.013954967E-2,1.533392869E0
9.669633000E0,8.815395832E-2,-1.554841399E0,-3.654196113E-2,1.557767060E0
9.679715000E0,-6.395148486E-2,-1.543845892E0,1.155634820E-1,1.549485350E0
9.689697000E0,-4.990158230E-2,-1.552397966E0,1.161743402E-1,1.557538472E0
9.699651000E0,4.294993728E-2,-1.546289325E0,2.820975333E-2,1.547142903E0
9.709755000E0,1.272493452E-1,-1.531628609E0,-5.853310972E-2,1.538019738E0
9.719816000E0,4.783685878E-2,-1.531017661E0,-5.853310972E-2,1.532882764E0
9.729668000E0,-9.144042432E-2,-1.492533207E0,1.265590489E-1,1.500677819E0
9.740001000E0,6.298020482E-3,-1.484591961E0,4.714657739E-2,1.485353747E0
9.749677000E0,6.188675761E-2,-1.474207282E0,-2.982244268E-2,1.475807054E0
9.759987000E0,1.485013310E-2,-1.421061993E0,5.142263696E-2,1.422069619E0
9.769656000E0,5.516724288E-2,-1.399070859E0,-1.943773404E-2,1.400293012E0
9.779625000E0,5.516724288E-2,-1.361808062E0,5.508782342E-2,1.364037862E0
9.789689000E0,1.790446043E-2,-1.330653906E0,4.103792459E-2,1.331406962E0
9.799904000E0,3.195436299E-2,-1.289115071E0,-5.998698995E-3,1.289525003E0
9.810028000E0,3.854559269E-3,-1.231693745E0,2.698802575E-2,1.231995411E0
9.819672000E0,-8.973611519E-3,-1.176715851E0,2.820975333E-2,1.177088149E0
9.829589000E0,-1.019534189E-2,-1.128457546E0,7.208194584E-4,1.128503832E0
9.839677000E0,-6.530149840E-3,-1.089362144E0,-9.053025395E-3,1.089419332E0
9.849771000E0,-4.214975052E-4,-1.063705802E0,1.942548901E-3,1.063707659E0
9.860078000E0,6.298020482E-3,-1.046601534E0,2.698802575E-2,1.046968380E0
9.869791000E0,8.130615577E-3,-1.034995079E0,4.225965589E-2,1.035889376E0
9.879641000E0,8.130615577E-3,-1.026443005E0,3.431840613E-2,1.027048734E0
9.889722000E0,8.130615577E-3,-1.009949684E0,3.431840613E-2,1.010565299E0
9.899759000E0,6.908885203E-3,-9.818497896E-1,3.554013744E-2,9.825170957E-1
9.909728000E0,6.298020482E-3,-9.494739175E-1,3.309667483E-2,9.500714578E-1
9.920099000E0,3.243693849E-3,-9.122111797E-1,3.981619328E-2,9.130854764E-1
9.929637000E0,6.298020482E-3,-8.755592704E-1,3.431840613E-2,8.762542177E-1
9.939785000E0,8.741481230E-3,-8.401290774E-1,2.393369749E-2,8.405153789E-1
9.950110000E0,7.519750856E-3,-8.071423173E-1,2.332283184E-2,8.075142237E-1
9.959871000E0,5.076289643E-3,-7.759882212E-1,2.515542880E-2,7.764124443E-1
9.969750000E0,-1.643228112E-3,-7.417797446E-1,3.187494725E-2,7.424660948E-1
9.979624000E0,-1.263880264E-2,-7.032952309E-1,5.020090565E-2,7.051978815E-1
9.989650000E0,-4.214975052E-4,-6.159415245E-1,2.943148464E-2,6.166444288E-1
