"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.279962000E0,-1.955135316E-1,2.142731994E-1,-6.833749264E-2,2.980076474E-1
9.289896000E0,-1.411465257E-1,1.843408048E-1,-6.955922395E-2,2.423682316E-1
9.299985000E0,-1.246531606E-1,1.715126336E-1,-4.817894101E-2,2.174309184E-1
9.309915000E0,-1.356487423E-1,1.519649476E-1,-4.940067232E-2,2.096052314E-1
9.319881000E0,-1.600833535E-1,1.867842674E-1,-7.261355221E-2,2.564912681E-1
9.330148000E0,-2.798129320E-1,3.425548971E-1,3.062267415E-2,4.433699162E-1
9.339967000E0,-3.812165558E-1,3.260615468E-1,7.338324189E-2,5.069785942E-1
9.349879000E0,-4.520769417E-1,2.759706080E-1,8.315708488E-2,5.361421812E-1
9.359910000E0,-4.771224260E-1,2.008341700E-1,3.367699683E-2,5.187622899E-1
9.369865000E0,-4.319183826E-1,1.641822606E-1,-4.329202324E-2,4.640942827E-1
9.379924000E0,-3.262386918E-1,1.379150450E-1,-8.971778303E-2,3.653786040E-1
9.389896000E0,-2.058982402E-1,7.866112143E-2,-1.117089316E-1,2.471043155E-1
9.399840000E0,-1.148793250E-1,3.956574574E-2,-8.238739520E-2,1.468005124E-1
9.409934000E0,-1.081598029E-1,1.757459529E-2,-1.458135433E-2,1.105442230E-1
9.419845000E0,-1.698571891E-1,2.062892169E-2,2.573575266E-2,1.730298993E-1
9.429923000E0,-2.303328514E-1,1.018740013E-1,2.573575266E-2,2.531676590E-1
9.439925000E0,-2.578217983E-1,1.873951405E-1,4.355467856E-3,3.187600798E-1
9.449939000E0,-2.779803276E-1,2.350426167E-1,-2.618779428E-2,3.649710876E-1
9.459937000E0,-2.877541780E-1,2.594772279E-1,-2.679865807E-2,3.883929285E-1
9.469839000E0,-2.779803276E-1,2.332100272E-1,-9.083567187E-3,3.629634837E-1
9.480129000E0,-2.535457313E-1,2.020559013E-1,6.798928604E-3,3.242811289E-1
9.489932000E0,-2.089525759E-1,1.843408048E-1,3.184440732E-2,2.804581566E-1
9.499932000E0,-1.588616222E-1,1.721235067E-1,3.978565335E-2,2.375845424E-1
9.509915000E0,-1.173227802E-1,1.336389929E-1,2.268142439E-2,1.792720340E-1
9.519890000E0,-9.105557948E-2,5.300477892E-2,-1.030529756E-2,1.058622893E-1
9.529900000E0,-1.124358624E-1,5.483737588E-2,-1.274875831E-2,1.257437545E-1
9.539848000E0,-1.344270110E-1,7.133073360E-2,-1.030529756E-2,1.525283384E-1
9.549880000E0,-1.393139362E-1,6.033516303E-2,-1.274875831E-2,1.523523402E-1
9.559913000E0,-1.234314293E-1,6.705468148E-2,-1.946827583E-2,1.418120651E-1
9.569859000E0,-9.594249725E-2,7.377419621E-2,-1.946827583E-2,1.225830680E-1
9.579886000E0,-6.051230803E-2,8.904583007E-2,-4.196645692E-3,1.077428007E-1
9.589850000E0,-3.363424167E-2,9.698707610E-2,9.853255004E-3,1.031253692E-1
9.599872000E0,-3.057991341E-2,1.098152474E-1,2.390315570E-2,1.164726599E-1
9.609920000E0,-5.684711784E-2,8.904583007E-2,1.474017836E-2,1.066678373E-1
9.619875000E0,-8.922298253E-2,6.155689433E-2,6.798928604E-3,1.086103921E-1
9.629834000E0,-1.301509589E-1,6.461121887E-2,6.188064814E-3,1.454378694E-1
9.639868000E0,-1.747441143E-1,8.049371839E-2,9.853255004E-3,1.926443116E-1
9.649891000E0,-2.077308446E-1,1.128695756E-1,1.290758140E-2,2.367662361E-1
9.659884000E0,-2.346089035E-1,1.452454329E-1,1.107498631E-2,2.761525461E-1
9.669884000E0,-2.614869773E-1,1.721235067E-1,9.853255004E-3,3.132076428E-1
9.679964000E0,-2.853107154E-1,1.855625361E-1,9.853255004E-3,3.404889804E-1
9.689909000E0,-2.639304399E-1,9.943053871E-2,9.853255004E-3,2.822105522E-1
9.699880000E0,5.461134948E-3,2.246151865E-2,-2.557692863E-2,3.447496328E-2
9.709921000E0,2.928487957E-2,1.275303364E-1,2.023796551E-2,1.324053100E-1
9.719906000E0,-2.080607042E-2,-5.023144558E-2,4.528343678E-2,7.075789947E-2
9.729889000E0,-2.813645266E-2,-8.016384393E-2,6.788545102E-2,1.087489600E-1
9.739900000E0,1.401324850E-2,4.139833897E-2,6.238766760E-2,7.617358250E-2
9.749884000E0,2.989574522E-2,3.651141748E-2,1.962709986E-2,5.110833824E-2
9.759900000E0,3.966958821E-2,5.544824153E-2,1.229671575E-2,6.927765106E-2
9.769918000E0,3.783699498E-2,7.499592751E-2,3.133738413E-3,8.405859652E-2
9.779854000E0,3.417180106E-2,6.277862191E-2,4.355467856E-3,7.160892023E-2
9.789931000E0,4.944343492E-2,1.000414044E-1,8.631525561E-3,1.119260429E-1
9.799909000E0,6.532592326E-2,1.147021726E-1,1.229671575E-2,1.325717687E-1
9.809940000E0,8.853880316E-2,1.409693807E-1,2.695748396E-2,1.686362710E-1
9.819997000E0,9.586919099E-2,1.507432163E-1,3.367699683E-2,1.817926268E-1
9.829935000E0,1.007561088E-1,1.623496562E-1,3.856392205E-2,1.949266026E-1
9.839907000E0,1.050321683E-1,1.776212901E-1,5.078122765E-2,2.125083814E-1
9.849943000E0,9.953437746E-2,1.782321632E-1,6.055507064E-2,2.129335879E-1
9.859908000E0,9.831264615E-2,1.763995588E-1,6.544198841E-2,2.122847959E-1
9.869866000E0,8.120842278E-2,1.330281198E-1,2.390315570E-2,1.576789442E-1
9.880135000E0,9.159313142E-2,1.311955303E-1,3.917478770E-2,1.647307891E-1
9.890002000E0,1.044213027E-1,1.501323581E-1,6.666371971E-2,1.946473347E-1
9.900134000E0,1.215255260E-1,1.562409997E-1,5.200295895E-2,2.046558360E-1
9.909933000E0,1.508470625E-1,1.641822606E-1,1.301141456E-3,2.229626514E-1
9.920131000E0,1.954402179E-1,1.855625361E-1,-6.833749264E-2,2.780293986E-1
9.929999000E0,2.290378064E-1,1.935037822E-1,-8.727432042E-2,3.122800626E-1
9.939931000E0,2.247617543E-1,1.482997537E-1,-6.833749264E-2,2.778141034E-1
9.949937000E0,2.015488744E-1,1.910603195E-1,-5.428759754E-2,2.829719734E-1
9.960473000E0,1.661186963E-1,1.635713875E-1,-2.374433354E-2,2.343390993E-1
9.969990000E0,1.178603396E-1,1.110369787E-1,3.123353980E-2,1.649115044E-1
9.979915000E0,6.471506506E-2,4.078747332E-2,7.277237624E-2,1.055816100E-1
9.989952000E0,3.356093541E-2,1.818546094E-2,1.014830396E-1,1.084244193E-1
1.000011800E1,4.516737536E-2,5.850256607E-2,1.454653442E-1,1.631649729E-1
1.000994500E1,6.960198283E-2,1.006522700E-1,1.760086119E-1,2.143696502E-1
1.002015400E1,1.563448459E-1,2.203818560E-1,1.063699648E-1,2.903901560E-1
1.002997400E1,2.192639709E-1,3.059029877E-1,8.560054749E-2,3.859802852E-1
1.003994800E1,2.504180968E-1,3.291158676E-1,9.720698744E-2,4.248242883E-1
1.005008300E1,2.388116568E-1,3.553830683E-1,1.033156365E-1,4.404568690E-1
1.006015100E1,1.972728223E-1,3.419440389E-1,9.965044260E-2,4.071516951E-1
1.006992300E1,1.673404276E-1,2.942965627E-1,1.143112108E-1,3.573238565E-1
1.008011100E1,1.636752337E-1,2.356534898E-1,1.338589042E-1,3.166075736E-1
1.008992900E1,1.832229197E-1,1.898385882E-1,1.112568900E-1,2.863344608E-1
1.009996700E1,2.412551194E-1,1.977798492E-1,4.161825031E-2,3.147268342E-1
1.010994700E1,3.359392285E-1,2.356534898E-1,-1.753184944E-3,4.103544885E-1
1.012013200E1,4.593340158E-1,1.886168718E-1,-1.030529756E-2,4.966591000E-1
1.012994100E1,6.199916005E-1,6.094602868E-2,1.290758140E-2,6.231136403E-1
1.013995500E1,7.592688799E-1,-1.663385704E-2,1.474017836E-2,7.595940956E-1
1.015002200E1,8.466225863E-1,-3.557068110E-2,-1.946827583E-2,8.475931162E-1
1.015998200E1,8.502877951E-1,3.345709294E-2,-2.740952373E-2,8.513870997E-1
1.017018900E1,7.617123127E-1,1.586844623E-1,-5.062240362E-2,7.797108654E-1
1.017992800E1,6.871867776E-1,2.973508835E-1,-5.184413493E-2,7.505538152E-1
1.018989000E1,6.016656160E-1,3.798176944E-1,-3.535077348E-2,7.123992362E-1
1.020016200E1,5.155336261E-1,3.034595251E-1,-9.083567187E-3,5.982851446E-1
1.020993600E1,4.159625769E-1,1.110369787E-1,7.032891363E-2,4.362341482E-1
1.022007300E1,3.121154904E-1,-4.473365843E-2,1.442436129E-1,3.467324609E-1
1.022990200E1,2.595810592E-1,-1.320873946E-1,1.613478363E-1,3.329602535E-1
1.024019600E1,2.754635811E-1,-5.695096403E-2,1.100351587E-1,3.020452499E-1
1.025011800E1,3.273871243E-1,-8.692610078E-3,5.444641411E-2,3.319974437E-1
1.025991400E1,1.490144581E-1,-3.184012771E-1,2.573575266E-2,3.524868947E-1
1.027002500E1,5.742129870E-4,-4.882218242E-1,1.027047709E-1,4.989079567E-1
1.027995400E1,7.387804240E-2,-4.136962593E-1,1.356915087E-1,4.416047391E-1
1.028996600E1,7.876496017E-2,-4.332439601E-1,1.399675608E-1,4.620553712E-1
1.029985800E1,8.976053447E-2,-4.271352887E-1,1.485196650E-1,4.610418629E-1
1.030994100E1,1.044213027E-1,-3.342837989E-1,2.157148421E-1,4.113178330E-1
1.032014800E1,7.265631109E-2,-2.365453392E-1,2.939055860E-1,3.842045426E-1
1.032994000E1,2.195449732E-2,-2.005043030E-1,2.554211020E-1,3.254595441E-1
1.033991000E1,2.806315012E-2,-1.394177675E-1,5.383554846E-2,1.520628836E-1
1.034996700E1,6.960198283E-2,-4.962057993E-2,-6.406144053E-2,1.068199706E-1
1.035994400E1,6.899111718E-2,2.490497753E-2,-1.025459543E-1,1.260781698E-1
1.037004000E1,3.356093541E-2,3.773314878E-2,-9.704816341E-2,1.094005161E-1
1.037999400E1,2.684141882E-2,1.513113454E-2,-7.566788048E-2,8.170092492E-2
1.038998600E1,3.478266671E-2,1.329853851E-2,-7.994393259E-2,8.819136799E-2
1.040025800E1,4.394564778E-2,1.452026889E-2,-5.612019449E-2,7.274293366E-2
1.040996100E1,3.417180106E-2,-1.419039723E-2,-4.023769498E-2,5.466398685E-2
1.042008000E1,3.417180106E-2,-9.303475730E-3,-2.924212068E-2,4.592785941E-2
1.042996800E1,3.844786063E-2,5.968155805E-3,-4.268115759E-2,5.775411746E-2
1.043991500E1,4.577824101E-2,7.255246490E-2,-4.817894101E-2,9.839063914E-2
1.044990500E1,7.998669147E-2,2.179383934E-1,-5.856364965E-2,2.394258031E-1
1.045993200E1,1.007561088E-1,2.466490567E-1,-5.184413493E-2,2.714320632E-1
1.046999500E1,6.043900922E-2,-1.296866592E-2,-1.013242230E-1,1.186914415E-1
1.047990100E1,5.310862511E-2,-1.241461337E-1,-1.178175807E-1,1.792031553E-1
1.048995900E1,3.966958821E-2,-1.052093208E-1,-1.550803483E-1,1.915531044E-1
1.049987400E1,5.127602816E-2,-2.029905096E-2,-1.526369005E-1,1.622938876E-1
1.050990600E1,4.761083797E-2,-4.656625539E-2,-9.338296950E-2,1.146978074E-1
1.052012300E1,3.966958821E-2,-1.589654535E-1,-1.519221999E-2,1.645432927E-1
1.052991500E1,3.539353237E-2,-2.780841887E-1,2.512488700E-2,2.814512002E-1
1.053993100E1,5.555208400E-2,-3.116817772E-1,-5.314536393E-4,3.165941357E-1
1.055001800E1,4.761083797E-2,-2.267715037E-1,-1.091616321E-2,2.319725617E-1
1.055996100E1,2.623055317E-2,-7.894211262E-2,-1.091616321E-2,8.389911611E-2
1.057000200E1,4.699997231E-2,9.026756138E-2,-6.345057487E-2,1.199300024E-1
1.058010000E1,9.770178050E-2,7.621765882E-2,-1.123197973E-1,1.672438528E-1
1.059000300E1,1.001452431E-1,-1.931739151E-1,-1.165958494E-1,2.468599265E-1
1.059993100E1,1.038104370E-1,-4.546242356E-1,-5.306586623E-2,4.693354756E-1
1.060997400E1,9.709092230E-2,-6.696488261E-1,3.001180850E-2,6.773159574E-1
1.062031200E1,7.509976625E-2,-8.474106193E-1,1.008721739E-1,8.566912676E-1
1.063008200E1,5.188689381E-2,-8.529083729E-1,1.418001503E-1,8.661710137E-1
1.064014400E1,7.265631109E-2,-1.571328640E-1,1.106460169E-1,2.054561207E-1
1.064995300E1,1.890017092E-2,1.464671642E-1,9.720698744E-2,1.768022767E-1
1.065995800E1,-7.578394562E-2,-2.396424115E-2,2.645840645E-1,2.762647615E-1
1.066991000E1,-9.044471383E-2,-3.618154675E-2,4.173003733E-1,4.285194887E-1
1.067990200E1,-8.739038557E-2,-3.251635283E-2,5.223692060E-1,5.306260265E-1
1.069006000E1,-7.944913954E-2,-3.984673694E-2,4.906042218E-1,4.985904438E-1
1.069992000E1,-4.157548770E-2,-2.152077854E-2,3.611007631E-1,3.641228174E-1
1.071056500E1,-1.775174402E-2,-2.029905096E-2,2.175474465E-1,2.192123796E-1
1.072014100E1,4.850269761E-3,-3.194822930E-3,1.014830396E-1,1.016490990E-1
1.072989800E1,8.515461348E-3,-1.973092556E-3,4.711603373E-2,4.792000429E-2
1.073992300E1,1.095892210E-2,-1.362226903E-3,3.367699683E-2,3.544141294E-2
1.074989800E1,2.806315012E-2,3.528968617E-2,5.627901107E-2,7.211261632E-2
1.076000700E1,6.593678892E-2,8.110458404E-2,1.234741881E-1,1.617760453E-1
1.076997800E1,4.394564778E-2,5.544824153E-2,1.558500528E-1,1.711577238E-1
1.078066200E1,1.645671017E-2,1.329853851E-2,1.509631276E-1,1.524386445E-1
1.078989800E1,4.394564778E-2,3.101363033E-2,1.112568900E-1,1.235765382E-1
1.079988200E1,8.609534800E-2,4.933958873E-2,4.966333508E-3,9.935526374E-2
1.080991000E1,7.693236321E-2,3.651141748E-2,-4.940067232E-2,9.844845627E-2
1.081999500E1,6.104987487E-2,2.368324809E-2,-5.612019449E-2,8.624070786E-2
1.082999700E1,6.471506506E-2,4.750699177E-2,-6.406144053E-2,1.027074587E-1
1.084017300E1,9.159313142E-2,1.207680814E-2,-7.017008960E-2,1.160128980E-1
1.085033300E1,1.551231146E-1,-2.194411159E-1,-3.107471578E-2,2.705239767E-1
1.086000400E1,1.600100398E-1,-3.538314700E-1,-6.039624661E-2,3.929982552E-1
1.087001300E1,1.270233244E-1,-2.799167633E-1,-7.566788048E-2,3.165658659E-1
1.088020000E1,-6.475173868E-4,-8.566162735E-2,-2.313346788E-2,8.873269418E-2
1.088995800E1,2.012190223E-2,2.185065299E-2,-3.840509802E-2,4.855196741E-2
1.090016400E1,2.378709242E-2,-4.416553304E-3,-4.512461647E-2,5.120119843E-2
1.090996800E1,7.293730974E-3,-2.518597245E-2,-2.130087279E-2,3.378252361E-2
1.091991400E1,6.682865322E-3,-3.862500563E-2,-1.519221999E-2,4.203992504E-2
1.092991200E1,-7.367035374E-3,-1.174693648E-2,-9.032864869E-2,9.138669761E-2
1.094020700E1,1.584584452E-2,-5.638283677E-3,-8.055479825E-2,8.229189846E-2
1.094998400E1,-7.977901027E-3,-3.923587129E-2,-3.535077348E-2,5.341140034E-2
1.096010800E1,-4.923574626E-3,-3.373808414E-2,-4.807510413E-3,3.443271794E-2
1.096991400E1,-2.480113180E-3,-1.724472269E-2,-9.694431908E-3,1.993773889E-2
1.098015300E1,3.017673967E-3,-3.805688582E-3,-3.290731087E-2,3.326380511E-2
1.099006100E1,1.795943594E-3,-5.027418025E-3,-4.695720971E-2,4.725970682E-2
1.099995700E1,1.034805644E-2,-6.249149330E-3,-5.184413493E-2,5.323484259E-2
1.101000700E1,8.515461348E-3,-1.968818530E-2,-5.367673188E-2,5.780423227E-2
1.102010300E1,-7.367035374E-3,-6.000529230E-2,-2.985298634E-2,6.742484043E-2
1.102987600E1,-9.199631400E-3,-8.810508996E-2,-6.029240787E-3,8.878902995E-2
1.103989700E1,-1.286482252E-2,-1.088745072E-1,8.020659909E-3,1.099249424E-1
1.105015200E1,-1.286482252E-2,-1.400286406E-1,1.107498631E-2,1.410538166E-1
1.105990300E1,-4.312708974E-3,-1.797348708E-1,2.879007719E-2,1.820771589E-1
1.106990800E1,-7.977901027E-3,-9.360288084E-2,1.596190967E-2,9.528866022E-2
1.107995700E1,-1.042136177E-2,-5.027418025E-3,6.902776659E-4,1.159121204E-2
1.109029000E1,-1.408655290E-2,-2.518597245E-2,8.020659909E-3,2.995154698E-2
1.109997100E1,-1.530828420E-2,-2.701856568E-2,6.798928604E-3,3.178949334E-2
1.110986100E1,-1.530828420E-2,-2.885116264E-2,9.853255004E-3,3.411480302E-2
1.111986700E1,-9.810496122E-3,-2.213164419E-2,1.351844706E-2,2.772731360E-2
1.112993000E1,-3.665219992E-5,-4.416553304E-3,1.168585010E-2,1.249265300E-2
1.113996400E1,1.034805644E-2,1.513113454E-2,7.941201329E-5,1.833138868E-2
1.114988700E1,2.012190223E-2,3.528968617E-2,-1.458135433E-2,4.316096377E-2
1.115989800E1,1.523497887E-2,2.429411188E-2,-1.335962396E-2,3.163523361E-2
1.116988800E1,4.850269761E-3,4.746425431E-3,-7.861836813E-3,1.038567038E-2
1.117997400E1,3.017673967E-3,2.913829871E-3,-7.861836813E-3,8.910961720E-3
