"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
9.543269274E0	-6.219645739E-1	-3.633713722E-1	-3.697840214E0	3.767346670E0
9.553256887E0	3.975667953E-1	-2.529911995E-1	-3.978882313E0	4.006690450E0
9.563250193E0	-2.027460337E-1	-8.635849953E-1	-4.724911690E0	4.807460398E0
9.573270846E0	5.627765656E-1	-8.341007233E-1	-4.413866520E0	4.527102731E0
9.583322173E0	6.792008877E-1	-1.039807320E0	-4.406572819E0	4.578252627E0
9.593315836E0	5.870437622E-1	-1.041100502E0	-4.023826122E0	4.197581124E0
9.603304668E0	-2.314876318E-1	-1.414123535E0	-4.096455097E0	4.339847493E0
9.613334584E0	-3.512822390E-1	-1.349496841E0	-4.254154682E0	4.476870893E0
9.623324542E0	-1.258212924E0	-1.245079041E0	-4.656384468E0	4.981489526E0
9.633323021E0	-9.023134708E-1	-7.260088921E-1	-4.475950241E0	4.623352579E0
9.643299760E0	-6.579526663E-1	-7.438168526E-1	-4.416401386E0	4.526672777E0
9.653364630E0	-6.484569311E-1	-4.450540543E-1	-4.519326687E0	4.587252250E0
9.663298065E0	-3.013092279E-1	-1.607799530E-1	-4.535071850E0	4.547913162E0
9.673296782E0	-7.833266258E-2	-4.325141907E-1	-4.228302956E0	4.251088145E0
9.683299141E0	2.020102739E-1	-5.127696991E-1	-3.798366070E0	3.838140919E0
9.693327820E0	1.641595364E-1	-3.835458755E-1	-3.185770035E0	3.212971601E0
9.703268160E0	-7.493041754E-1	-3.988323212E-1	-2.392928123E0	2.539021263E0
9.713315330E0	-1.134255171E0	-7.242903709E-1	-1.917362452E0	2.342522167E0
9.723317915E0	5.652821064E-2	-7.345118523E-1	-1.666465282E0	1.822034478E0
9.733276707E0	-7.391171455E-1	-4.521951675E-1	-1.223702431E0	1.499407304E0
9.743313603E0	-1.280833721E0	-1.024957657E0	-1.402752399E0	2.158422460E0
9.753335551E0	7.232540846E-1	-4.082422256E-1	-2.027402163E0	2.190917094E0
9.763326025E0	-1.090778589E0	-7.844576836E-1	-2.481269121E0	2.821678267E0
9.773405762E0	1.165719271E0	-6.879863739E-1	-3.600551128E0	3.846582262E0
9.783351131E0	-1.010509014E0	-1.481203556E0	-3.976362228E0	4.361943261E0
9.793524315E0	9.636539221E-1	-1.256030083E0	-4.181549549E0	4.471196381E0
9.803426907E0	-3.356213570E-1	-2.312583923E0	-3.907844067E0	4.553233065E0
9.813417203E0	-6.261394024E-1	-2.126836300E0	-3.554918528E0	4.189621574E0
9.823421851E0	3.406535387E-1	-2.731577396E0	-3.627719641E0	4.553889513E0
9.833385675E0	-1.978407860E0	-3.381048679E0	-2.411511898E0	4.600106245E0
9.843467087E0	-1.588046789E0	-2.892303467E0	-4.334397316E-1	3.327939595E0
9.853411293E0	1.887152195E-1	-3.342308760E0	1.527794838E0	3.679782378E0
9.863410896E0	-5.387428403E-1	-3.972335815E0	2.914153576E0	4.956005119E0
9.873330698E0	-1.118149281E0	-3.685963869E0	3.122160912E0	4.958273512E0
9.883301599E0	1.547849178E-2	-3.330498695E0	2.332192421E0	4.065904897E0
9.893345549E0	9.804290533E-1	-3.057390690E0	1.439125061E0	3.518516719E0
9.903430524E0	-1.628454685E0	-3.460448742E0	2.656144142E0	4.656358219E0
9.913401012E0	-7.593098283E-1	-2.414629698E0	4.400168419E0	5.076265370E0
9.923355256E0	1.501311064E-1	-2.328065395E0	5.547183037E0	6.017779281E0
9.933293378E0	-7.317199707E-1	-1.478177786E0	6.234811783E0	6.449286910E0
9.943368939E0	5.326503515E-1	-2.233686924E0	5.433544159E0	5.898853770E0
9.953381219E0	8.210303187E-1	-1.902551413E0	4.489268303E0	4.944423380E0
9.963326859E0	-2.288396955E-1	-1.917607903E0	3.413468361E0	3.921906925E0
9.973326179E0	3.750818968E-2	-1.793276072E0	2.708663940E0	3.248708401E0
9.983297839E0	3.772087693E-1	-1.376815438E0	2.498043060E0	2.877173324E0
9.993389669E0	2.460222244E-1	-1.039022088E0	2.397487640E0	2.624507729E0
1.000335908E1	4.119515419E-2	-9.720262289E-1	2.228384018E0	2.431507220E0
1.001335779E1	2.158290148E-2	-9.330545664E-1	2.033631325E0	2.237568549E0
1.002338965E1	2.130100131E-1	-6.493821144E-1	1.811566353E0	1.936192926E0
1.003335307E1	2.830528617E-1	-8.039654493E-1	1.392568588E0	1.632705313E0
1.004341529E1	-1.284363866E-2	-1.044085264E0	1.050877571E0	1.481425890E0
1.005331189E1	-3.828216791E-1	-8.626198769E-1	1.033404350E0	1.399496353E0
1.006333820E1	2.686050534E-1	-6.266559362E-1	1.111323357E0	1.303796740E0
1.007326435E1	2.709588706E-1	-7.507842779E-1	8.781795502E-1	1.186716084E0
1.008325392E1	-2.810762525E-1	-5.483230352E-1	9.555959702E-1	1.137024920E0
1.009326171E1	2.447836697E-1	-7.145073414E-1	8.062362671E-1	1.104742823E0
1.010329511E1	-4.119633138E-1	-4.998309612E-1	5.990543365E-1	8.822759545E-1
1.011339130E1	2.746604979E-1	-6.204876900E-1	5.491466522E-1	8.729292114E-1
1.012332790E1	-1.320171356E-1	-4.724758863E-1	6.410236359E-1	8.072008976E-1
1.013333870E1	1.746962368E-1	-5.876961946E-1	3.693294525E-1	7.157582251E-1
1.014337010E1	-1.300199032E-1	-5.589522123E-1	1.658344269E-2	5.741147633E-1
1.015337130E1	-5.373686552E-3	-7.393443584E-1	-1.939258575E-1	7.643730732E-1
1.016338940E1	1.818776429E-1	-6.610037088E-1	-1.089859009E-1	6.941781520E-1
1.017335545E1	3.394645452E-2	-6.202253103E-1	-6.957435608E-2	6.250379095E-1
1.018334998E1	-4.220226407E-2	-6.298851967E-1	4.344940186E-3	6.313123400E-1
1.019334274E1	6.431302428E-2	-6.154491901E-1	1.021986008E-1	6.271829276E-1
1.020335162E1	1.251363754E-1	-6.331130266E-1	2.314376831E-1	6.856052932E-1
1.021335656E1	1.205865741E-1	-6.350091696E-1	2.808036804E-1	7.047187199E-1
1.022334603E1	-4.225295782E-2	-6.860936880E-1	1.065864563E-1	6.956080318E-1
1.023336726E1	-1.576913893E-1	-6.770497561E-1	-1.759586334E-1	7.170944060E-1
1.024334588E1	-1.305160820E-1	-6.317402124E-1	-3.087263107E-1	7.151517871E-1
1.025334169E1	-3.308320045E-2	-6.104915142E-1	-2.571210861E-1	6.632538277E-1
1.026330210E1	4.876530170E-2	-5.633691549E-1	-1.005020142E-1	5.743374568E-1
1.027332880E1	8.151853085E-2	-5.096311569E-1	1.288423538E-1	5.319488125E-1
1.028334715E1	3.025266528E-2	-4.571321011E-1	2.717885971E-1	5.326856701E-1
1.029344882E1	-2.206081152E-2	-4.322410822E-1	2.078638077E-1	4.801316435E-1
1.030344616E1	-3.406202793E-2	-4.305574894E-1	8.939838409E-2	4.410578698E-1
1.031344983E1	-1.357674599E-3	-3.959182501E-1	6.248474121E-3	3.959698820E-1
1.032342517E1	-4.374474287E-3	-4.100872278E-1	-4.980373383E-2	4.131235679E-1
1.033333883E1	-1.289805770E-2	-4.320355654E-1	-1.030492783E-1	4.443424843E-1
1.034330467E1	2.678844333E-2	-3.912973404E-1	-8.782482147E-2	4.019258993E-1
1.035333158E1	9.759864211E-2	-2.568337917E-1	2.029447556E-1	3.415781980E-1
1.036342404E1	-4.669234157E-2	-3.287899494E-1	1.719837189E-1	3.739804877E-1
1.037339377E1	-2.219492197E-2	-3.025109768E-1	4.800033569E-2	3.070985800E-1
1.038341164E1	-2.274289727E-2	-3.223401308E-1	6.616592407E-3	3.232091871E-1
1.039339907E1	3.337839246E-2	-3.485804796E-1	-2.518939972E-2	3.510797256E-1
1.040333728E1	1.556867361E-2	-3.795272112E-1	-6.540012360E-2	3.854354210E-1
1.041329539E1	-2.816432714E-2	-3.834497929E-1	-1.497802734E-1	4.126270753E-1
1.042332145E1	-1.373085380E-2	-3.378623724E-1	-9.774017334E-2	3.519838924E-1
1.043333947E1	-3.333088756E-2	-3.631359339E-1	1.974296570E-2	3.651964392E-1
1.044331249E1	-6.125739217E-2	-3.311060667E-1	1.475181580E-1	3.676211398E-1
1.045345949E1	-1.105576754E-2	-2.533386946E-1	1.985778809E-1	3.220805783E-1
1.046337050E1	2.443379164E-2	-2.668040991E-1	1.565313339E-1	3.102958201E-1
1.047329850E1	2.744278312E-2	-2.532831430E-1	6.955051422E-2	2.640884907E-1
1.048324350E1	-3.099948168E-3	-3.246124983E-1	2.010917664E-2	3.252495391E-1
1.049329700E1	4.934233427E-2	-2.897498608E-1	8.204174042E-2	3.051565089E-1
1.050327725E1	6.891229749E-2	-1.859461069E-1	1.464242935E-1	2.465054424E-1
1.051328587E1	1.500475407E-2	-2.079355717E-1	3.262233734E-2	2.110131785E-1
1.052326919E1	2.403119206E-2	-2.167716026E-1	-7.142639160E-2	2.294976151E-1
1.053323634E1	1.876056194E-2	-2.102110386E-1	-1.033744812E-1	2.350040910E-1
1.054325042E1	3.728854656E-2	-1.928929090E-1	-8.837318420E-2	2.154249980E-1
1.055323896E1	3.918662667E-2	-1.825147867E-1	-4.089546204E-2	1.911012242E-1
1.056324873E1	6.643763185E-2	-1.386463642E-1	-5.810832977E-2	1.643573887E-1
1.057327112E1	-4.715383053E-3	-1.330631971E-1	-7.630729675E-2	1.534628711E-1
1.058327181E1	2.341017127E-2	-1.487476826E-1	-1.110048294E-1	1.870721287E-1
1.059325965E1	3.526002169E-3	-1.916961670E-1	-9.660816193E-2	2.146927807E-1
1.060322458E1	9.027123451E-5	-2.022817135E-1	4.729270935E-3	2.023370104E-1
1.061328954E1	2.390518785E-2	-1.433789730E-1	9.119701385E-2	1.715980281E-1
1.062325452E1	1.825925708E-2	-1.395927668E-1	7.924175262E-2	1.615512190E-1
1.063326651E1	1.571384072E-2	-1.573615074E-1	4.451560974E-2	1.642900128E-1
1.064324400E1	-2.200281620E-2	-1.627268791E-1	-6.667232513E-2	1.772268604E-1
1.065327625E1	-7.777839899E-3	-1.337319613E-1	-2.493896484E-1	2.830899663E-1
1.066327988E1	-1.449167728E-3	-1.669510603E-1	-3.266925812E-1	3.668825414E-1
1.067332019E1	4.101407528E-2	-1.817648411E-1	-2.713165283E-1	3.291401986E-1
1.068327134E1	6.241759658E-2	-1.738520861E-1	-1.075954437E-1	2.137692300E-1
1.069325842E1	3.797355294E-2	-1.205929518E-1	4.352951050E-2	1.337141317E-1
1.070325296E1	1.516088843E-2	-1.016731262E-1	5.905246735E-2	1.185515543E-1
1.071323723E1	8.740782738E-3	-1.026457548E-1	7.228088379E-2	1.258454545E-1
1.072325036E1	2.696231008E-2	-1.706084013E-1	1.230888367E-1	2.120968045E-1
1.073329143E1	3.158515692E-2	-1.798758507E-1	7.500076294E-2	1.974286155E-1
1.074327597E1	-8.853971958E-3	-1.563186646E-1	-1.827144623E-2	1.576317337E-1
1.075334023E1	-8.675247431E-3	-1.683554649E-1	-1.078462601E-1	2.001240573E-1
1.076329637E1	-2.215653658E-3	-1.540135145E-1	-1.244621277E-1	1.980300306E-1
1.077336293E1	3.616231680E-2	-1.003032923E-1	-8.287906647E-2	1.350459302E-1
1.078333322E1	3.960347176E-2	-6.221985817E-2	-4.362583160E-2	8.569106668E-2
1.079329336E1	4.123690724E-2	-4.775524139E-2	-6.640338898E-2	9.159943050E-2
1.080351793E1	1.775023341E-2	-8.534669876E-2	-1.046009064E-1	1.361634290E-1
1.081346071E1	5.177897215E-2	-9.181320667E-2	-1.690912247E-1	1.992550354E-1
1.082335911E1	3.702989221E-2	-1.021455526E-1	-1.044187546E-1	1.506924124E-1
1.083338830E1	-8.568316698E-3	-1.457355022E-1	-3.760814667E-2	1.507535252E-1
1.084343940E1	-1.491713524E-2	-1.144059896E-1	8.697509766E-3	1.157017635E-1
1.085341395E1	-1.714339852E-2	-7.248449326E-2	2.025222778E-2	7.718840979E-2
1.086340272E1	-2.830970287E-2	-6.603968143E-2	-1.653671265E-3	7.187081069E-2
1.087335961E1	-1.377525926E-2	-6.684505939E-2	-3.054809570E-2	7.477436649E-2
1.088330606E1	3.731667995E-3	-8.556783199E-2	-6.760120392E-2	1.091132530E-1
1.089329778E1	-2.045869827E-3	-8.218884468E-2	-7.220363617E-2	1.094191795E-1
1.090334164E1	-2.020120621E-2	-1.041210890E-1	-4.444122314E-2	1.149970096E-1
1.091333657E1	-7.722824812E-3	-1.030143499E-1	3.955554962E-2	1.106175385E-1
1.092335603E1	3.158771992E-2	-1.062290668E-1	6.244754791E-2	1.272088634E-1
1.093332477E1	2.267301083E-2	-1.201517582E-1	7.529258728E-3	1.225038781E-1
1.094328613E1	-5.165040493E-4	-1.348817348E-1	-4.626083374E-2	1.425952801E-1
1.095329882E1	-7.931590080E-3	-1.139060259E-1	-4.157066345E-2	1.215138384E-1
1.096328166E1	-3.142863512E-3	-9.678637981E-2	-5.380630493E-2	1.107817646E-1
1.097327008E1	1.148894429E-2	-8.031618595E-2	-1.347160339E-2	8.224457225E-2
1.098329529E1	2.600714564E-2	-4.693901539E-2	-6.904602051E-4	5.366674506E-2
1.099326639E1	2.207982540E-2	-2.607679367E-2	-1.174163818E-2	3.613009722E-2
1.100324095E1	3.069272637E-2	-6.551027298E-2	-2.967262268E-2	7.819273531E-2
1.101327922E1	5.148530006E-3	-7.198131084E-2	-4.150199890E-2	8.324801730E-2
1.102328236E1	-1.247194409E-2	-6.444752216E-2	-1.374721527E-2	6.706726795E-2
1.103330143E1	1.190567017E-2	-8.107113838E-2	-2.546405792E-2	8.580613443E-2
1.104329347E1	7.152557373E-4	-9.149336815E-2	5.614376068E-2	1.073483576E-1
1.105333498E1	1.355156302E-2	-6.444072723E-2	8.736324310E-2	1.094010440E-1
1.106328524E1	6.607174873E-3	-6.276750565E-2	5.630493164E-2	8.457931102E-2
1.107328937E1	2.311685681E-2	-8.245646954E-2	1.940822601E-2	8.780738963E-2
1.108329294E1	2.952209115E-2	-9.504628181E-2	-1.246356964E-2	1.003029916E-1
1.109330972E1	4.898434877E-2	-8.372581005E-2	-7.759380341E-2	1.242186621E-1
1.110330861E1	1.697599888E-3	-7.288098335E-2	-1.426067352E-1	1.601599217E-1
1.111328755E1	-6.836920977E-3	-4.994225502E-2	-1.681032181E-1	1.754983312E-1
1.112326703E1	-3.879055381E-2	-8.116233349E-2	-1.338748932E-1	1.612901685E-1
1.113326226E1	4.107087851E-3	-9.541070461E-2	-2.923488617E-2	9.987366667E-2
1.114324788E1	1.043746173E-1	-5.540776253E-2	7.393932343E-2	1.393954965E-1
1.115326619E1	8.770287037E-2	-4.590928555E-2	5.249500275E-2	1.120499053E-1
1.116326585E1	1.337689161E-2	-6.218922138E-2	-8.260250092E-2	1.042574393E-1
1.117333867E1	9.234845638E-4	-7.573223114E-2	-1.708984375E-1	1.869291299E-1
1.118334059E1	2.650344372E-2	-6.867802143E-2	-2.173271179E-1	2.294562689E-1
1.119332104E1	2.356770635E-2	-8.371305466E-2	-2.051715851E-1	2.228423022E-1
1.120334477E1	3.046238422E-2	-6.798577309E-2	-1.751661301E-1	1.903501913E-1
1.121335114E1	6.098297238E-2	-7.162904739E-2	-1.225709915E-1	1.545098421E-1
1.122334382E1	7.050642371E-2	-8.369517326E-2	-8.096981049E-2	1.361328323E-1
1.123338066E1	6.724163890E-2	-6.677639484E-2	-4.327297211E-2	1.041780928E-1
1.124333358E1	3.036752343E-2	-6.410193443E-2	-5.113029480E-2	8.743884448E-2
1.125337454E1	-1.695853472E-2	-1.515781879E-2	-7.452011108E-3	2.393499196E-2
1.126337752E1	4.968446493E-2	1.647293568E-2	-5.107593536E-2	7.313449828E-2
1.127339551E1	3.878244758E-2	-7.678866386E-2	-1.544971466E-1	1.768331005E-1
1.128338950E1	6.063178182E-2	-1.140880585E-1	-2.410755157E-1	2.735136237E-1
1.129331500E1	6.702187657E-2	-8.219468594E-2	-1.805305481E-1	2.093780722E-1
1.130332075E1	7.683593035E-2	-5.698192120E-2	-6.874084473E-2	1.177964485E-1
1.131327913E1	6.765747070E-2	-4.949176311E-2	5.601978302E-2	1.008225374E-1
1.132332381E1	8.464637399E-2	-5.454421043E-2	4.661273956E-2	1.109631786E-1
1.133335766E1	5.555403233E-2	-2.321803570E-2	-4.589080811E-3	6.038532398E-2
1.134337008E1	2.604350448E-2	-5.633068085E-2	-5.560302734E-2	8.332530456E-2
1.135333779E1	6.365135312E-2	-6.064176559E-2	-9.924697876E-2	1.325853736E-1
1.136336064E1	7.176464796E-2	-4.721510410E-2	-1.201257706E-1	1.476808434E-1
1.137333907E1	6.023293734E-2	-3.546333313E-2	-1.782608032E-1	1.914747208E-1
1.138330629E1	2.020904422E-2	-1.200640202E-2	-2.521705627E-1	2.532637990E-1
1.139335639E1	-2.587825060E-3	-1.055991650E-2	-2.807283401E-1	2.809388005E-1
1.140334695E1	-5.842059851E-3	-1.200616360E-2	-2.711057663E-1	2.714343643E-1
1.141338572E1	-1.446735859E-2	-2.548599243E-2	-2.449283600E-1	2.466753774E-1
1.142336411E1	-1.796633005E-2	-3.017663956E-2	-1.948833466E-1	1.980225678E-1
1.143336730E1	-2.839002013E-2	-1.815485954E-2	-1.268777847E-1	1.312766713E-1
1.144338940E1	-2.246373892E-2	1.163089275E-2	-1.354217529E-3	2.533241279E-2
1.145342995E1	3.369665146E-2	2.236759663E-2	1.004610062E-1	1.082967565E-1
1.146342222E1	2.246281505E-2	-1.396000385E-2	1.680688858E-1	1.701370334E-1
1.147343236E1	-9.388625622E-4	-4.922950268E-2	2.789964676E-1	2.833080555E-1
1.148339543E1	-4.586237669E-2	-4.844677448E-2	5.566778183E-1	5.606608966E-1
1.149337497E1	4.825073481E-2	1.263260841E-3	1.840700150E0	1.841332879E0
1.150336623E1	2.006745338E-1	-2.878940105E-2	2.287222862E0	2.296189783E0
1.151336387E1	3.193019927E-1	-2.629625797E-2	2.267117500E0	2.289643425E0
1.152342618E1	1.276428103E-1	-1.739286184E-1	1.799264908E0	1.812152880E0
1.153338834E1	-2.166850418E-1	-4.931838512E-1	1.117523193E0	1.240580834E0
1.154333442E1	-6.118433475E-1	-6.425490379E-1	1.199811935E0	1.492236653E0
1.155339096E1	-9.864348173E-2	-1.375659704E-1	1.720737457E0	1.729043762E0
1.156348323E1	1.580202878E-1	3.018140793E-3	2.886624336E0	2.890947869E0
1.157345537E1	1.860900819E-1	9.447765350E-2	4.144169807E0	4.149421519E0
1.158336893E1	-3.279423714E-2	-3.215861320E-2	4.532933235E0	4.533165930E0
1.159338022E1	-2.030197978E-1	-3.068699837E-1	4.701265335E0	4.715642265E0
1.160331186E1	-1.548272371E-1	-8.585355282E-1	4.589690208E0	4.671863754E0
1.161333318E1	-3.302133083E-2	-1.320382953E0	4.486642838E0	4.677014593E0
1.162344334E1	1.167353988E-2	-1.520306826E0	4.198981285E0	4.465748868E0
1.163335042E1	-1.451525986E-1	-1.847083092E0	3.006854057E0	3.531848885E0
1.164335046E1	-3.655903041E-1	-1.651428223E0	1.185305595E0	2.065386356E0
1.165340048E1	-3.534565866E-1	-1.140831947E0	4.500274658E-1	1.276304748E0
1.166346749E1	-5.415751934E-1	-1.016020536E0	-9.727668762E-2	1.155449772E0
1.167338949E1	-3.724765182E-1	-8.590989113E-1	-1.091477394E0	1.438093390E0
1.168338950E1	2.826086283E-1	-8.018608093E-1	-1.585791111E0	1.799328164E0
1.169344750E1	8.266473413E-1	-8.109784126E-1	-1.430442333E0	1.840433938E0
1.170339050E1	7.160241008E-1	-8.238849640E-1	-1.164551258E0	1.596138020E0
1.171338400E1	1.357416511E-1	-9.753541946E-1	-5.832586288E-1	1.144522708E0
1.172343475E1	-1.078095794E0	-1.234321117E0	-1.106820107E-1	1.642586274E0
1.173346762E1	-9.318519831E-1	-1.436917305E0	-8.670353889E-1	1.919591057E0
1.174342706E1	-2.618718743E-1	-1.565687180E0	-9.473810196E-1	1.848643832E0
1.175343828E1	1.108105779E-1	-1.536907673E0	-1.577414513E0	2.205130546E0
1.176340239E1	2.479587793E-1	-1.132801533E0	-2.523098469E0	2.776823500E0
1.177341644E1	2.771641612E-1	-8.515582085E-1	-3.753360987E0	3.858716114E0
1.178342697E1	4.582695961E-1	-5.104861259E-1	-4.062905788E0	4.120413881E0
1.179341524E1	6.474291682E-1	-1.929812431E-1	-4.192462921E0	4.246545847E0
1.180339787E1	6.942368746E-1	-1.846246719E-1	-4.722445011E0	4.776770665E0
1.181334618E1	7.364804745E-1	4.647254944E-3	-5.187924385E0	5.239941270E0
1.182339684E1	5.668158531E-1	-7.832527161E-3	-5.358149052E0	5.388051858E0
1.183338167E1	1.725302935E-1	-1.413822174E-2	-5.265329838E0	5.268174721E0
1.184332708E1	-2.117092609E-1	2.369308472E-2	-5.027795792E0	5.032306896E0
1.185336829E1	-2.337656021E-1	-1.274166107E-1	-4.899076462E0	4.906305283E0
1.186333340E1	-9.992182255E-2	-1.830024719E-1	-4.795231342E0	4.799762276E0
1.187342695E1	-1.831277609E-1	-1.159219742E-1	-4.350275993E0	4.355671578E0
1.188337972E1	-3.560961485E-1	1.011562347E-1	-3.707614183E0	3.726048843E0
1.189331361E1	-3.856149912E-1	5.046463013E-2	-3.682909489E0	3.703386005E0
1.190327656E1	-6.290543079E-2	-7.230663300E-2	-4.021615028E0	4.022756863E0
1.191328053E1	3.101422787E-1	-9.112834930E-2	-4.329174995E0	4.341226641E0
1.192340601E1	3.919023275E-1	-1.906976700E-1	-4.606983185E0	4.627553036E0
1.193337026E1	3.305702209E-1	-3.578729630E-1	-4.956659317E0	4.980544279E0
1.194341738E1	5.700912476E-1	-6.747016907E-1	-5.590314865E0	5.659668426E0
1.195342344E1	2.972191572E-1	-1.002914429E0	-5.621883392E0	5.718369475E0
1.196342147E1	-2.562773824E-1	-1.386761189E0	-5.346132278E0	5.529006695E0
1.197340898E1	-6.608999968E-1	-1.566403866E0	-4.446270466E0	4.760223832E0
1.198331624E1	-1.044350028E0	-1.528892517E0	-3.355914831E0	3.832798412E0
1.199338337E1	-1.084708810E0	-2.188509464E0	-3.283957958E0	4.092743181E0
1.200330094E1	-8.784129024E-1	-2.773195267E0	-2.241221905E0	3.672233223E0
1.201327672E1	-7.180173993E-1	-3.542460442E0	-1.692325115E0	3.991057411E0
1.202327061E1	-9.062923193E-1	-4.093984604E0	-1.345642090E0	4.403728913E0
1.203331605E1	-1.162259102E0	-4.601478577E0	-9.392461777E-1	4.838040377E0
1.204335228E1	-8.644727468E-1	-4.729793549E0	1.434569359E-1	4.810284818E0
1.205338839E1	-5.765693188E-1	-4.951735497E0	1.098317623E0	5.104744676E0
1.206337594E1	-4.624212980E-1	-5.194691658E0	1.436872959E0	5.409552549E0
1.207334272E1	-4.898774624E-2	-4.910105228E0	2.803998947E0	5.654550667E0
1.208339861E1	-5.774605274E-2	-4.434472561E0	4.287773132E0	6.168701641E0
1.209337856E1	-2.475842237E-1	-3.581799507E0	5.099112511E0	6.236307726E0
1.210331503E1	-3.702515662E-1	-3.119532108E0	4.940177917E0	5.854393620E0
1.211331826E1	-4.402034581E-1	-2.710934162E0	4.856330872E0	5.579148022E0
1.212329638E1	-6.062154770E-1	-2.738207817E0	3.224026680E0	4.273128513E0
1.213334194E1	-1.181039214E-1	-2.417722940E0	4.209391594E0	4.855750235E0
1.214332772E1	4.144217968E-1	-2.167578936E0	5.244091034E0	5.689519720E0
1.215327811E1	1.436483264E-1	-2.209200144E0	3.950844765E0	4.528838093E0
1.216333481E1	-1.783450693E-1	-1.747924209E0	4.028100967E0	4.394615274E0
1.217338965E1	-3.766106367E-1	-9.011052251E-1	4.291643143E0	4.401366499E0
1.218335358E1	-2.888076603E-1	-8.740478754E-1	4.173627853E0	4.273937179E0
1.219334654E1	-4.500886798E-2	-9.519610405E-1	4.249455452E0	4.355011740E0
1.220333552E1	1.612344533E-1	-8.338497877E-1	4.195972443E0	4.281061405E0
1.221332701E1	1.228151321E-1	-6.709583402E-1	3.802493095E0	3.863188112E0
1.222330375E1	1.952051371E-1	-6.329523325E-1	3.067399979E0	3.138100752E0
1.223331763E1	5.463735759E-2	-9.063456059E-1	2.202175140E0	2.382020770E0
1.224331706E1	-4.490181804E-3	-8.738689423E-1	1.516235352E0	1.750039066E0
1.225337578E1	-3.973761201E-2	-7.503804564E-1	1.549480438E0	1.722074196E0
1.226330914E1	-7.403722405E-2	-5.983645320E-1	2.478596687E0	2.550874980E0
1.227336082E1	-5.524492264E-2	-3.870640993E-1	3.845257759E0	3.865084456E0
1.228339916E1	2.174592018E-2	-3.054509163E-1	5.146857262E0	5.155958962E0
1.229346683E1	1.263273358E-1	-5.634164810E-1	5.493978500E0	5.524237186E0
1.230335717E1	1.702531874E-1	-8.663378954E-1	5.047370911E0	5.124010207E0
1.231330983E1	1.378617287E-1	-1.171124101E0	4.427829742E0	4.582162562E0
1.232329367E1	2.550953627E-2	-1.567162156E0	3.837067604E0	4.144844479E0
1.233327908E1	-7.850009203E-2	-1.812072515E0	3.135283470E0	3.622122514E0
1.234328979E1	-2.176749110E-1	-2.095015049E0	2.149571419E0	3.009506223E0
1.235330514E1	-1.393071413E-1	-2.103809357E0	1.919795036E0	2.851496672E0
1.236326582E1	-1.572742462E-1	-1.507252932E0	1.686408997E0	2.267271905E0
1.237333466E1	-6.906308532E-1	-1.386533260E0	1.669599533E0	2.277500397E0
1.238333458E1	-8.046099544E-1	-1.293923378E0	1.616825104E0	2.221656657E0
1.239338954E1	-6.089623570E-1	-1.395841122E0	1.484090805E0	2.126436716E0
1.240335202E1	1.137828827E-2	-2.224683762E0	8.223333359E-1	2.371830394E0
1.241329326E1	5.419173837E-1	-2.370546579E0	-3.013410568E-1	2.450300383E0
